Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.902843996219985e-08,2.9145382404451253e-16,1.074222716453181e-08,7.020170827078984e-08,-0.0113346586189311,0.0607580357729595,2.874173129942808,9.311735808022652,0.0,5.680154980863359e-08,1.7072018745435837e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.491521234153093e-05,5.61005182296768e-11,9.633916228111565e-06,3.502312297001051e-05,-0.000112760096662,0.0509716953262455,4.346338725547544,23.46284793486456,0.0,3.451458552113022e-05,7.4900279191520225e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,1.9451774040515464e-06,1.2483942439926914e-13,9.39720974525822e-07,2.023089310996544e-06,0.5109690259462994,0.1123735305669006,0.1855889436299416,-0.11939858275313521,0.0,1.3061892797771818e-06,3.5332622942440764e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.339532839903495e-07,2.424926980365159e-14,1.0050529146333917e-07,6.549383339556066e-07,0.0001951886705329,0.0759863889472458,1.2191797005104086,2.1064118538292456,0.0,6.233776974850813e-07,1.5572177048714666e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,3.2787943770220877e-06,5.505673340921883e-13,1.0193849516467299e-06,3.642426658363027e-06,-3.776269572425157e-05,0.0745593718141202,2.082178657079328,4.324655870126993,0.0,3.15964780302891e-06,7.420022466894478e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,4.417939837672838e-08,1.5113600543150458e-16,1.0991298416376512e-08,5.6548641839989326e-08,0.0001040482220213,0.0421736568456787,1.576124726243036,3.3045288794808996,0.0,4.935051565257406e-08,1.2293738464417756e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.4607528418175009e-08,7.23248830939518e-16,1.056520768512748e-08,1.0419437037915877e-07,-9.920277029305042e-06,0.039764444603185,3.0597133053459444,12.051952308462319,0.0,9.833206747062964e-08,2.6893285982555532e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.794773445905471e-06,2.8469007698774017e-13,1.0685439842971871e-06,3.1218605587502607e-06,0.6438848846203952,0.1354366076190484,0.4598376751128325,-0.5451534448475837,0.044623856375912666,2.107219702966899e-06,5.335635641493337e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,3.1159704564026737e-07,6.557492831675409e-15,1.0953249933992901e-07,4.0285352926900954e-07,-0.0143675512643725,0.0644239113303974,2.593297558500711,8.764844929125559,0.0,2.7526533221791724e-07,8.097834791890613e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,2.0616316783857373e-06,1.4603976959318286e-12,1.018236412495922e-06,5.248008054720889e-06,5.649138364106832e-05,0.0527436002953514,4.638602501740026,24.137233481565033,0.03096760011628774,1.0577070334165853e-06,1.2084691539016744e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,4.5277239325968484e-09,4.0087012060220005e-18,9.06094572469376e-10,7.430554233426995e-09,0.563354952842928,0.1337718840011416,0.3124246333775552,-0.5137411981545644,0.0,2.2373168400035137e-09,2.002174119806267e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.0379298358918673e-08,3.862032810458933e-16,1.0010025001293179e-08,8.062200322785638e-08,-0.0015558327343114,0.0693338446486832,1.4940508994628383,2.0618976961205724,0.05825304630615946,4.914505554976716e-08,1.9652055389854098e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.937081723300369e-06,6.0460250434318255e-12,1.030913978410601e-06,9.920136065406641e-06,6.384512236459904e-05,0.0683007588039099,1.5019672092556473,3.777242671673914,0.06261051709566297,4.301621031591007e-06,2.4588666176577827e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.1863089623666683e-06,9.51274127878413e-13,9.389418381381958e-07,4.0513328863394406e-06,-0.0003400633170984,0.0463167858432113,2.3589473239537093,5.8409413038735245,0.0,2.335193550049026e-06,9.753328292836315e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.867879459245795e-07,3.4779183904519324e-14,9.977251754901557e-08,7.244046811079127e-07,3.742173555552434e-05,0.0414278927484812,2.773273449655459,11.169996960200365,0.03593825629848531,1.0178274850705903e-07,1.8649177972371683e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.354231098425552e-09,1.3588023221020436e-18,1.0573855554863298e-09,5.634549632601268e-09,0.7251724091474895,0.1598234007989121,0.15756870036242449,-0.8613702759182864,0.0625381383600867,3.9974148784736975e-09,1.1656767657039595e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.686434769584173e-07,2.943224844692217e-14,1.0165394303494385e-07,7.205446414369152e-07,-0.0120867382125935,0.0654896861363612,2.2873356176536275,5.837438910627051,0.06928926880117348,5.998541472532798e-07,1.7155829460251165e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,3.3549719295902174e-09,6.454376317344919e-19,1.0722847954017175e-09,4.297872800007493e-09,-3.7825709321953616e-05,0.0529898501126537,3.5073133617616494,15.47660673661111,0.0,3.6040390696238012e-09,8.033913316276768e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.1389540523684668e-07,7.80381628734886e-15,9.027122871375682e-08,3.5690849682313104e-07,0.6014426031130518,0.1366549772009035,0.3574075817617615,0.013648953915124003,0.020616405754458667,2.0599696681692106e-07,8.833921149381435e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.211284023701926e-06,6.658345240617472e-12,9.280760798475794e-07,8.722077543309178e-06,4.245785264334211e-05,0.0730500181582212,1.5169966508236292,2.9554874979537895,0.0,5.936230185394356e-06,2.5803769570776806e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,5.105418963289217e-08,5.367209293371012e-16,9.592438790451427e-09,8.209420697981922e-08,-0.0001044009550747,0.0706972257171937,1.7582636634077042,3.4113909282079184,0.0,3.7421006494941736e-08,2.316723827600306e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1769662582306211e-07,3.9734478982693816e-17,9.840118429889359e-08,1.2160126859748656e-07,0.0003005280908609,0.0468599119080456,2.083898896688467,5.6050807640219515,0.09050374688044915,9.896243526050469e-08,6.303529089541335e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,2.8588872078990608e-08,4.178922268257754e-17,9.41456198675171e-09,3.138505067050245e-08,-3.604736994115997e-05,0.0434356040770066,2.6440254226167506,8.784967246739754,0.0002534768476313731,1.8854332128928895e-08,6.464458421443945e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.2836984953863839e-06,1.5127070471272395e-12,9.506397632278222e-07,5.082804491078496e-06,0.7534604913671498,0.1650337278590578,0.2322300581255537,-0.1743555622216808,0.02819210163787709,1.502200997119466e-06,1.2299215613717971e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,5.280497134906949e-07,3.7765308653130115e-14,1.0146573684092949e-07,8.005257100572503e-07,-0.0102338210180238,0.0642531832515033,1.9055746711066595,6.0770044764718225,0.035018500057678946,2.1255207627572245e-07,1.9433298395570967e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.0756437155743575e-07,3.0506291948790004e-16,9.153389824419803e-08,1.4834186271481163e-07,-4.967977173481456e-05,0.0523298965353802,3.8103923640131545,20.443283881964778,0.04657735744179099,9.477506081623926e-08,1.746605048337775e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.8963623420562848e-05,4.264950088677489e-11,9.02703147648893e-06,3.1121120116560194e-05,0.6169147743106195,0.1365309746571016,-0.05143818172929791,-1.1538795433987015,0.06377751697606229,2.580524399946752e-05,6.530658533928634e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.1453362695453951e-07,2.327643450804995e-16,1.061954257936708e-07,1.660767783581806e-07,0.0009779158548642,0.0744540422819801,1.3664324216150134,2.305287650412528,0.0,1.6047412651506384e-07,1.525661643617285e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.1748838958930995e-07,3.309951901796737e-17,9.879442451767575e-08,1.1819869384677421e-07,8.675807320597683e-05,0.0716491439088896,1.7883610790752953,4.1202170579370065,0.0,1.1167477836610465e-07,5.753218144479433e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.4407973698479837e-09,5.12913343583694e-19,1.0434156269936769e-09,3.4864899681593024e-09,-0.000289280431894,0.0484593440954667,1.2660135371307435,2.659664707338498,0.038079533620996725,2.828865574524e-09,7.16179686659496e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.758513565432757e-08,1.4093982926116642e-16,1.0614750791955299e-08,5.493550036635458e-08,1.189333337647505e-05,0.0435317783055219,2.51462835825489,8.393000515428723,0.0,5.369475559153607e-08,1.1871808171511465e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.4720926935655066e-08,4.588329663439918e-17,1.0901639413348968e-08,3.5525171833684926e-08,0.7836652314290401,0.1593648459824354,0.2636116576529193,-0.8402825580201105,0.01962682287854034,3.184681149085859e-08,6.773721033110175e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.2005845219809271e-06,3.198663631243052e-14,9.020012887724178e-07,1.451333835558696e-06,-0.0095247338429308,0.0609355466553567,2.1478036043186384,6.921432894112197,0.027056538346987093,1.2908381454383594e-06,1.7884808165711624e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.243080838662411e-07,6.390253775290836e-14,9.326050583921744e-08,8.870270938833299e-07,0.0001100690043082,0.0503631681559557,4.980184888413019,32.553001762671755,0.03295128122764923,7.679425563809496e-07,2.527895127431286e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.5116469034615571e-07,2.4054630889214766e-16,1.0411111706133237e-07,1.6246102060750803e-07,0.6545842338042951,0.127847026424967,-0.20293150669557947,-0.7736542621741564,0.0,1.340155971842408e-07,1.550955540601173e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.6385100042672725e-06,3.8410764907066e-13,9.264423106124882e-07,3.0828178652283375e-06,-0.0001046638364969,0.070590131225837,1.4733127238201977,2.919905831642709,0.09465594847230632,1.2816110648438094e-06,6.197641882770091e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.8911404759616526e-08,5.751793743144865e-16,1.000267490187838e-08,8.918621700392e-08,6.835768378252172e-05,0.0680477883751661,1.6400738887846067,3.8763353656439437,0.0,7.893815827463793e-08,2.3982897537922442e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.5657635141010738e-06,2.6713381782661116e-14,1.020993870094528e-06,1.6201552619053626e-06,0.00013218339069,0.0513206696595444,1.66951521089449,2.6999090204918015,0.0,1.298963639530122e-06,1.6344228884429245e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.99915367241464e-08,4.2564196279657107e-16,1.0386509590798135e-08,8.723555085059545e-08,4.277791706319392e-06,0.0449579236140381,2.526451721749471,8.192073244756944,0.0,3.9621422443799204e-08,2.0631092137755844e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.510222916977237e-07,4.282970364713015e-14,9.967511299604045e-08,8.109257972555119e-07,0.7931175937216413,0.1546967895656804,0.013069045163770221,-0.45334487249139266,0.0,5.104887897027449e-07,2.0695338520335965e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,1.959172736634992e-05,1.924556763649211e-11,9.20795809684718e-06,2.229793060561242e-05,-0.0074673674207461,0.057875513398602,2.137167347998283,7.348283004110262,0.008300533241811037,1.8317258422550775e-05,4.386977049916276e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.7594190500065308e-05,5.868013620514928e-10,9.896844279209597e-06,9.750067402570259e-05,0.0002828327920922,0.04813011779609,4.956669953224657,30.06734466552355,0.03768361901721116,2.22237130257619e-05,2.422398319953787e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.4437672366231385e-07,1.2709486036306425e-14,1.0849187340179924e-07,5.384354864549969e-07,0.6496561733268508,0.1307489597277522,0.3162617460714015,-0.28088383971611824,0.0,3.730353294048069e-07,1.1273635631998413e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.1683543063521475e-07,1.1861335290947277e-14,9.023364462600338e-08,4.2949850630868793e-07,4.152887706254679e-05,0.0699959691787186,1.6906531074970144,3.03548066814239,0.03870845463504061,4.241076958944234e-07,1.0890975755618628e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.7731609601686505e-06,1.5924027683882843e-13,9.757119422922615e-07,2.400349585438665e-06,-3.5722235319720105e-05,0.0676760636402337,1.899361959234737,3.9119470043144746,0.08085526627591451,9.93673089836448e-07,3.9904921606091197e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.4981240054364255e-06,3.758943277458759e-12,9.771936090935556e-07,7.4105168680082664e-06,-1.1008299063884234e-06,0.0503627604184106,1.8361737466393648,3.5819493297822405,0.073858573234402,2.182875228054955e-06,1.9387994422989597e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.95299911868215e-06,1.7049563643802772e-12,1.0018591759154958e-06,5.250254122399483e-06,2.2622199139802563e-05,0.044944080396327,2.276821392282875,8.206182948742127,0.027805875883766352,4.492497219993444e-06,1.3057397766707871e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.3532475328136516e-06,1.9117928409365526e-13,1.0268524080416772e-06,2.6327000010710475e-06,0.7852141991800935,0.1454492201969891,0.3767246222202267,-0.300889325069526,0.0,2.170238408793027e-06,4.3724053345230383e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.8754199373704496e-08,1.4432608871686317e-16,1.0649085157024312e-08,5.381151848124131e-08,-0.0092098278112727,0.060007831934991,2.2964724187076384,6.431545528574043,0.046363224633343615,4.297025199762067e-08,1.2013579346592054e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.19795352786086e-06,6.0880936860203454e-12,1.0403834659464345e-06,1.0208184766383716e-05,0.0002538515967199,0.0502949086527184,5.819152642000447,39.16514733941834,0.0,6.854072586076168e-06,2.467406266916809e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3283972167005935e-07,2.2398621679960887e-15,9.78514353382102e-08,2.5186303211330015e-07,0.6689121995780923,0.1337270935841199,-0.16422649472863066,-0.6680934490209927,0.0,2.2964489700222893e-07,4.732718212608995e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,2.0673614825647095e-07,1.704137069407164e-14,1.0435325481542388e-07,5.858279836009792e-07,6.062533815187235e-07,0.0751172360038982,1.368055498232517,2.406381501062323,0.021696063034492365,2.5135263007331694e-07,1.3054260106981033e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.897389022842496e-07,4.9191554849375796e-14,9.603596275055217e-08,8.490386136111091e-07,-1.999826519573251e-05,0.0729838416881349,1.5392128878597207,3.330148057401857,0.008764659513762664,6.728847702125352e-07,2.217916924715076e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.2538412349214153e-05,2.3026852842339054e-10,9.996646368368526e-06,6.0419387553759543e-05,-0.0001384314175444,0.0443234555441302,1.43359038827689,2.888448519841282,0.046033829006605465,1.5593039648823807e-05,1.5174601425519901e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,5.007772098352084e-07,5.927887287760306e-14,1.0621593202360875e-07,1.0399817476671506e-06,1.953889443484899e-05,0.039087298509953,2.589481309504685,8.798996870563014,0.0,2.096030371594928e-07,2.434725300267016e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.866271190223539e-05,5.210857298385411e-10,9.789072181248553e-06,8.541038985449314e-05,0.8051789876384037,0.1374376907114736,-0.12664270262459204,-0.8442586815334117,0.0,3.188699981692112e-05,2.2827302289989088e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.258003350503386e-09,3.3140678639175855e-18,9.741184668458288e-10,7.344891161117754e-09,-0.0076559522379477,0.0605365332846163,2.271994684574179,7.620348046453898,0.0,2.9156184238812657e-09,1.8204581467085656e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.2120774611419726e-08,1.7940525077026717e-16,1.0160545890556435e-08,5.960467105469754e-08,-0.0006588076272084,0.0546666985913124,5.069776368866255,30.02904207696557,0.0,1.493360831755386e-08,1.3394224530381265e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,2.9355243526157656e-07,5.079964230704295e-15,9.823898496625406e-08,3.6104204967225646e-07,0.7001070789507743,0.1177841863660798,-0.19254200278575093,-0.8867585132799818,0.0,1.7705864663419092e-07,7.127386779671983e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,1.8517563010765781e-06,2.644120744360057e-12,9.30775546708241e-07,5.900180727830636e-06,0.0003352391902891,0.0678050763640417,1.3523205252292125,2.1884296726680827,0.06890628863860664,5.364988204091884e-06,1.6260752579016932e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.876981347077833e-06,2.229473286576246e-12,1.070810274809378e-06,6.687490199938198e-06,-0.0001140602235522,0.0664901459710272,1.9817817392339994,4.280922068547435,0.0,6.6618641887212035e-06,1.4931420851935845e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,2.080263560011793e-06,8.284079894252869e-14,1.071795165936177e-06,2.180456841831182e-06,-0.0001314638711713,0.0460467139593692,1.6044832140713505,2.9329374803816255,0.05551155701851598,1.1758511406233938e-06,2.87820775731233e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.4245291236104386e-06,1.841434592624724e-12,9.792019217032292e-07,5.539362079854982e-06,-1.44235682614567e-05,0.0397228802413713,2.5836074775004887,8.86817758895118,0.05754662929535721,2.9420198492254457e-06,1.356994691450458e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.1927832678237045e-07,1.3726098730509488e-14,9.072514391752402e-08,4.527565844498751e-07,0.8202462571013406,0.1274096201927007,0.06871391805235204,-0.95768351864291,0.0,3.105106586332528e-07,1.1715843431229989e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.4142506241160586e-08,6.476898851781038e-18,9.703642534433318e-09,1.8805884601499387e-08,-0.0097034938058252,0.0590996329857824,2.4319146535396805,8.403475242488883,0.03150511848341125,1.3203557716185354e-08,2.5449752163392545e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.2541916863137443e-07,1.8523671165723282e-14,9.478508706434656e-08,5.266633398071346e-07,-0.0003363722775243,0.0532158063514446,5.088643219508677,29.271572549601792,0.0,3.686408281923146e-07,1.361016942059256e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.162893294378411e-07,1.1971555812492659e-15,9.723744805805534e-08,2.197777212725066e-07,0.7290809151600112,0.1044567410021125,-0.23990018391527446,-0.9585982254099962,0.010447141648850257,1.311583489644712e-07,3.459993614516168e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.3801144349487805e-08,5.835247016845695e-17,1.0326147565655406e-08,3.641153428924089e-08,4.886740605817174e-06,0.0666368758297405,1.4776318258162198,2.6235246942312127,0.0,1.572562902313387e-08,7.63887885546413e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.7726145286579935e-08,8.457354370574976e-18,9.956834331618252e-09,1.963718516846503e-08,0.0001054728302025,0.0656923598400198,1.5678004406638602,3.6766521401768064,0.0,1.3237124302019078e-08,2.9081530858218206e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.411249920675208e-08,1.0731882750576522e-16,1.0643983151314393e-08,4.867637583903791e-08,0.0001962945288293,0.0437032204800367,1.3284269681350516,2.4024911309070682,0.0,1.3956329458351504e-08,1.0359480078930856e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,4.950651873857313e-07,1.754932479434952e-14,9.150907038452453e-08,4.979849692099923e-07,1.94073869581012e-05,0.0385479078635893,2.3631441677739673,6.159199536775849,0.0,3.769603335153091e-07,1.3247386457090135e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.698626621036888e-07,9.764271437395888e-15,1.0157316808891734e-07,4.773115829832308e-07,0.8358774468845995,0.1157458946614363,-0.14803296708929048,-1.372620379655718,0.0,4.4259748753015596e-07,9.881432809767969e-08
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,5.334026323255343e-06,4.088073140552907e-12,9.352189469355787e-07,7.847220684222937e-06,-0.0096372394535785,0.0541424680423519,2.7829842963838534,8.927050791288323,0.0,9.460369567380768e-07,2.0218984001558797e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.1180482219304174e-09,2.967828711297055e-18,9.247267111829312e-10,6.6388990049014546e-09,0.0004309104168227,0.0507270085497045,5.557961869894684,37.858224690696375,0.0,1.5789288005924002e-09,1.7227387240371229e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.6717985005531823e-08,3.454217946543943e-16,1.08412958327222e-08,8.413498678676242e-08,0.720347707373245,0.0826859826398183,0.31949761966375034,-0.07190273370086164,0.03572441364504127,1.6045709652390788e-08,1.8585526483110303e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,9.555932433381496e-08,1.0080365900533303e-14,9.250659716626426e-08,3.938264783559721e-07,-0.000357493490526,0.0667074052340103,1.6422911727281106,2.4328244878528484,0.05102964664478558,2.71388396240209e-07,1.0040102539582603e-07
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,6.88797246719544e-07,3.009008720223304e-14,1.0011345019216447e-07,7.524284140520296e-07,-4.626497788395336e-05,0.0645173706528137,1.4059203723514009,3.3325019799200466,0.0,1.7875550923154022e-07,1.7346494516827613e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.8994115924014334e-08,1.1489578789394668e-16,1.0187745058250877e-08,4.888394209050215e-08,-0.0002295881824952,0.0456764156255555,1.4177741132250752,2.1884795414959246,0.0,2.1604698414170958e-08,1.071894527898835e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,3.225262216997078e-08,7.895225751306105e-17,1.0698782444919443e-08,4.374203812905741e-08,-2.1322360426338786e-05,0.0413487074960215,2.219837893129805,6.974623312869132,0.029208981466776196,3.479304843211044e-08,8.885508286702628e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,3.076425531776434e-07,5.764611077896399e-15,1.0409348155763594e-07,3.6208194821072475e-07,0.8036215130705383,0.0807299328178243,0.392427948541358,0.14511932245858652,0.027738896154269967,1.831188314225698e-07,7.592503590974718e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.9639283018462566e-06,5.11447495495289e-12,1.0918225162025186e-06,1.0099049422926844e-05,-0.0074943658209432,0.0499153099567255,2.5641887346263963,9.299250625999958,0.0,4.973804190810396e-06,2.261520496248683e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,1.9764749961574706e-07,3.304398278641442e-14,9.7181068942006e-08,6.992804890009714e-07,1.2296286298535408e-05,0.0467527333033312,4.476099874678558,24.885177226697863,0.0,3.226991449982322e-07,1.817800395709453e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.9305154885455212e-06,1.6617096905291314e-13,1.0172482532920002e-06,2.43136342589365e-06,0.7203955051178731,0.0694785391721857,-0.10019811342766312,-0.9519974807211916,0.0,1.0532343166834464e-06,4.076407352717747e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.6389167874008804e-09,6.289341654550325e-19,9.785501576270587e-10,3.7194275172822972e-09,0.0001774048330137,0.0681766388075035,1.3973595127978304,2.8511877357223807,0.0866404105826199,2.8344547888320167e-09,7.93053696451276e-10
