Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,5.014293835619407e-07,3.4018193187919637e-14,9.635059081932808e-08,7.601691716978185e-07,-0.0102338210180238,0.0642531832515033,2.1276617982711636,5.970866954644704,0.0,2.018367851715996e-07,1.8444021575545727e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.177797237687341e-07,2.77867710250909e-16,1.0022684179324614e-07,1.624298395548261e-07,-4.967977173481456e-05,0.0523298965353802,4.148797200955705,20.18508412997961,0.0,1.037758164853052e-07,1.6669364422524e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.308476199370794e-05,5.37735312919666e-11,1.0988768787640897e-05,3.788430274824901e-05,0.6169147743106195,0.1365309746571016,-0.05026579297604055,-0.9628383288292788,0.07105706469886351,3.1413190544130034e-05,7.3330437944939745e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.1508462425521393e-07,2.397408358162023e-16,1.0670630975423469e-07,1.6687573896925405e-07,0.0009779158548642,0.0744540422819801,1.5194880473744514,1.8447099028186549,0.0,1.6124613394108361e-07,1.548356663744508e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.0720365327912155e-07,3.4460413704373976e-17,9.014612651450388e-08,1.0785177869479931e-07,8.675807320597683e-05,0.0716491439088896,1.7565327560196304,3.7118794701543427,0.09582340012590887,1.0189895581879634e-07,5.8702992857582635e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.534495684519659e-09,4.42494731363803e-19,1.071829472751678e-09,3.5814325640235462e-09,-0.000289280431894,0.0484593440954667,1.5545701612478626,2.9292071619749174,0.011540590680585817,2.9059000256336068e-09,6.652027746212452e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.2225646705944224e-08,1.669694383854757e-16,9.101130086085173e-09,4.710191929868891e-08,1.189333337647505e-05,0.0435317783055219,2.3630465549543302,8.532084091935765,0.09626159781262278,4.603809973094062e-08,1.2921665464849167e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.4105146199447175e-08,3.759873737112471e-17,1.0630087316564814e-08,3.464026502891189e-08,0.7836652314290401,0.1593648459824354,0.043835731671441724,-0.589545785884819,0.0,3.1053530030306624e-08,6.131780929805362e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.4509852427354234e-06,3.465415202014252e-14,1.0901277960652431e-06,1.7540322560577888e-06,-0.0095247338429308,0.0609355466553567,2.3260276703571816,6.46825577041626,0.07006851519152457,1.5600626740553439e-06,1.8615625699971118e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.77054106500223e-07,6.346093008781988e-14,1.0113982196369981e-07,9.61969501934784e-07,0.0001100690043082,0.0503631681559557,4.914831437298556,32.77899998282537,0.0,8.328238489787016e-07,2.519145293305249e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.4518849947957078e-07,2.7645947775616094e-16,9.999515647908843e-08,1.5603823718297036e-07,0.6545842338042951,0.127847026424967,-0.14958169768241455,-0.8027742391371987,0.012311821657415113,1.2871738378507742e-07,1.662707063063608e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.775023840975907e-06,4.4939795258687616e-13,1.0036296295678463e-06,3.339665424022732e-06,-0.0001046638364969,0.070590131225837,1.5215521295629406,3.068363445693606,0.026689346154762705,1.388389566759827e-06,6.703715034120082e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,3.001623419901849e-08,5.873941524552542e-16,1.038492024056904e-08,9.259440691907962e-08,6.835768378252172e-05,0.0680477883751661,1.8800737634204705,4.30202300970698,0.09329768599298993,8.195472567698745e-08,2.423621572059578e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.5098102210317043e-06,3.2656837871508156e-14,9.845081755940868e-07,1.5622582542341134e-06,0.00013218339069,0.0513206696595444,1.6802696405584194,2.8380357667425473,0.0,1.252544565030988e-06,1.807120302345922e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.97719662741305e-08,5.1863500000141255e-16,1.0353926071537307e-08,8.696188420382438e-08,4.277791706319392e-06,0.0449579236140381,2.7482357246946307,8.029773407044415,0.04096940315021576,3.9497126079360985e-08,2.2773559229980117e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.262442261938732e-07,3.808553293734764e-14,9.519297767024417e-08,7.744605347318284e-07,0.7931175937216413,0.1546967895656804,0.37660221032866936,-0.7369065417833204,0.056272102878560264,4.875334122873158e-07,1.951551509372675e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.231567938735551e-05,1.7988212220544045e-11,1.048819416782894e-05,2.5398141832608293e-05,-0.0074673674207461,0.057875513398602,2.174600701167181,7.469763346551586,0.0,2.0864013599691887e-05,4.241251256474208e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.7923934194068308e-05,6.458719251202702e-10,1.0015109099900433e-05,9.86657827619397e-05,0.0002828327920922,0.04813011779609,5.100162080741876,30.401509174005984,0.050695328233910236,2.24892808534378e-05,2.541401041001341e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.2712618785544482e-07,1.3088263065874213e-14,9.552896013297182e-08,4.741017046432867e-07,0.6496561733268508,0.1307489597277522,0.09848531070804292,-0.4149210506993868,0.0,3.284640221754233e-07,1.1440394689814776e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.736548867531187e-07,1.0089057376979335e-14,1.0641563096795605e-07,5.065223147981146e-07,4.152887706254679e-05,0.0699959691787186,1.8412302991871894,3.0527176901244304,0.09624664143073368,5.001647472406884e-07,1.004442998730109e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.7874255997770388e-06,1.9349441022132657e-13,9.835613025765504e-07,2.4196598017921597e-06,-3.5722235319720105e-05,0.0676760636402337,1.6315523232440192,4.235131180909499,0.005725343403732608,1.001666943092569e-06,4.398799952502121e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.6271062003844345e-06,4.002754352012556e-12,9.965900651298834e-07,7.557609279685128e-06,-1.1008299063884234e-06,0.0503627604184106,1.865680088784444,3.5304256319692082,0.09949958183577315,2.2262034313912736e-06,2.0006884695055734e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,3.0368858445848983e-06,1.346584501371893e-12,1.0303192880609686e-06,5.3993996557317285e-06,2.2622199139802563e-05,0.044944080396327,2.5511609234083097,8.187478110712744,0.055407033876952096,4.620116927201699e-06,1.160424276448874e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.068891353860497e-06,2.0120309602251718e-13,9.027720369680664e-07,2.3145760034058128e-06,0.7852141991800935,0.1454492201969891,0.442468021090548,-0.13228092683378734,0.07461943927758766,1.907996255030349e-06,4.48556680947366e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.824341265984511e-08,1.4924081227089844e-16,1.0508728465340056e-08,5.3102273828093687e-08,-0.0092098278112727,0.060007831934991,2.258397673559007,6.431418422994332,0.0,4.240389701761128e-08,1.2216415688363687e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.319498479599934e-06,7.075588506764604e-12,1.0979157825107706e-06,1.0772688660140384e-05,0.0002538515967199,0.0502949086527184,5.53838212292827,38.83221473110987,0.0,7.233096942656412e-06,2.6599978396165293e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3360129904619978e-07,2.201032645463973e-15,9.841242295877706e-08,2.5330697662577087e-07,0.6689121995780923,0.1337270935841199,-0.3584721664259605,-0.6293008336009506,0.0,2.3096146373320557e-07,4.691516434442037e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,1.9121977582914382e-07,1.629555788701746e-14,9.652112686211031e-08,5.418592570451077e-07,6.062533815187235e-07,0.0751172360038982,1.3182603379760922,2.648059842491912,0.05001526005904511,2.3248761274713828e-07,1.2765405550556342e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.725884398685085e-07,5.883703300226431e-14,9.364801397129935e-08,8.279271397127596e-07,-1.999826519573251e-05,0.0729838416881349,1.8303577011916157,3.1100033180405977,0.0,6.561533883469685e-07,2.425634618038428e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.437202659727798e-05,2.0544297446067572e-10,1.0559980344752248e-05,6.382415877273819e-05,-0.0001384314175444,0.0443234555441302,1.5903582591893788,2.822585806804419,0.0,1.6471743236566556e-05,1.433328205473805e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.807871715507666e-07,6.959598295814789e-14,1.019760015597837e-07,9.984677279739858e-07,1.953889443484899e-05,0.039087298509953,2.512146448006351,9.06952148734601,0.03837351276136656,2.0123609742049722e-07,2.638105057766804e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.784187712751441e-05,5.343661275213671e-10,9.68692453512355e-06,8.451914397166399e-05,0.8051789876384037,0.1374376907114736,-0.10695688906115731,-0.4734331448413967,0.0,3.155426328040583e-05,2.3116360602858036e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,5.920122390023598e-09,3.783762041316476e-18,9.215240425918866e-10,6.948327154813996e-09,-0.0076559522379477,0.0605365332846163,2.3127905554672323,7.540106851354894,0.07279462865470765,2.7581988927181317e-09,1.945189461547763e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.2490087672283823e-08,1.969556094164687e-16,1.0330179294847546e-08,6.059978916858332e-08,-0.0006588076272084,0.0546666985913124,4.975484301281149,30.15444355244392,0.03772938081061779,1.518292945094013e-08,1.4034087409463743e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,2.886162302818439e-07,6.678405774818693e-15,9.658705601406465e-08,3.549709790579145e-07,0.7001070789507743,0.1177841863660798,-0.008682390490552345,-0.45048394550931803,0.06788789329634795,1.7408133264106523e-07,8.172151353724853e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,2.05346382068152e-06,2.45713708522208e-12,1.032162768518315e-06,6.542873731839689e-06,0.0003352391902891,0.0678050763640417,1.2443827222616113,2.1932998897374194,0.08737237692864103,5.949383927615546e-06,1.567525784547763e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.926784748197156e-06,2.19952438947814e-12,1.0798846601935585e-06,6.744162109757116e-06,-0.0001140602235522,0.0664901459710272,1.9431488837092235,4.2749670213832704,0.0,6.718318935605555e-06,1.4830793604787775e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.853846726070404e-06,1.0084572156064809e-13,9.551404916104012e-07,1.943134925433984e-06,-0.0001314638711713,0.0460467139593692,1.5871462403346404,2.523085282559562,0.04410434733308375,1.0478709665896716e-06,3.1756215385440395e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.4797488003380565e-06,1.5447694792722546e-12,1.0015036598184618e-06,5.6655233951999265e-06,-1.44235682614567e-05,0.0397228802413713,2.600929730555734,8.474772864982834,0.0,3.0090255962046957e-06,1.2428875569705631e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.416826398741486e-07,1.209726314014264e-14,9.709148437698886e-08,4.845272980294829e-07,0.8202462571013406,0.1274096201927007,0.18125211245316622,-0.83882624401735,0.060104109437796094,3.322997292678392e-07,1.0998755902438532e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.59741278684048e-08,6.986200704304056e-18,1.0960378874233327e-08,2.1241468816079063e-08,-0.0097034938058252,0.0590996329857824,2.68873984506761,8.265085717286356,0.014150399359048872,1.491357441740816e-08,2.64314220281544e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.2874611208112862e-07,1.8379194047225237e-14,9.729941264937695e-08,5.406339247481568e-07,-0.0003363722775243,0.0532158063514446,4.901599965511713,29.734722936267957,0.0,3.784196140194722e-07,1.3556988621085893e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.428677970502343e-07,1.2289688740948465e-15,1.091863609824237e-07,2.4678485593767566e-07,0.7290809151600112,0.1044567410021125,-0.12229578412266648,-1.0687202405959906,0.0,1.472755931165873e-07,3.5056652351513064e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.3583172089413548e-08,5.56109221636086e-17,1.0231580107482135e-08,3.60780753468784e-08,4.886740605817174e-06,0.0666368758297405,1.4332119055519488,2.804154758450873,0.0,1.558161280068129e-08,7.457273105070552e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.8272189489850463e-08,8.599353181389085e-18,1.02635491633996e-08,2.024209790930262e-08,0.0001054728302025,0.0656923598400198,1.5772263602450685,3.524369147183787,0.0,1.3644886670894682e-08,2.93246537599152e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,2.9762646933672307e-08,1.0856863173402508e-16,9.286716595593865e-09,4.246941214501416e-08,0.0001962945288293,0.0437032204800367,1.330318187920328,2.4012220524718564,0.060569107978427544,1.2176689360734612e-08,1.0419627235847983e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.717837256639257e-07,1.667412259328129e-14,1.056899142369668e-07,5.751559759698253e-07,1.94073869581012e-05,0.0385479078635893,2.0400800471487655,6.186667715421873,0.041255762522034514,4.353765714432291e-07,1.2912831832437564e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.542933186425422e-07,1.1715842818802957e-14,9.729745252623157e-08,4.572191845476024e-07,0.8358774468845995,0.1157458946614363,0.11264675443960045,-1.025851444772568,0.0,4.239663765680396e-07,1.0823974694539415e-07
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,6.036212340741098e-06,4.173826108068785e-12,1.058333762654211e-06,8.880250576963226e-06,-0.0096372394535785,0.0541424680423519,2.7231040429989952,8.778217054062265,0.09123563640890482,1.0705758852675553e-06,2.0429943974638755e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.0586028902021716e-09,2.798336942875428e-18,9.070968728380303e-10,6.512328943899526e-09,0.0004309104168227,0.0507270085497045,5.689533534305793,37.41996730361217,0.007697355190411171,1.5488266534651225e-09,1.6728230458944027e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.6842727599821878e-08,3.81855379194993e-16,1.0922189036490011e-08,8.476276678051569e-08,0.720347707373245,0.0826859826398183,0.3825130576951969,-0.07685404819186448,0.068015921931227,1.6165436009879557e-08,1.9541120213411332e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,1.0689420373226768e-07,8.243052759769606e-15,1.0347937381313523e-07,4.405406600143564e-07,-0.000357493490526,0.0667074052340103,1.5135507257138925,2.713516513975468,0.034433448166846146,3.035794436651198e-07,9.079125926965439e-08
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,6.985135533637133e-07,3.0728695715449876e-14,1.0152566980527348e-07,7.630423141997637e-07,-4.626497788395336e-05,0.0645173706528137,1.6964168414785121,3.373988611495279,0.0,1.8127706887815632e-07,1.7529602310220812e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.5782528796981914e-08,1.1301700563400128e-16,9.059280546061101e-09,4.346922140897159e-08,-0.0002295881824952,0.0456764156255555,1.2956651064617777,2.0666452862624185,0.0,1.921161384859188e-08,1.0630945660382299e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,3.1176350217428136e-08,8.345053330923283e-17,1.0341763427639557e-08,4.2282363671047335e-08,-2.1322360426338786e-05,0.0413487074960215,2.469815635828538,6.530658624087991,0.08803718897623816,3.363200230154795e-08,9.135126343364543e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.8541460157707134e-07,5.0636057330753374e-15,9.657246456535361e-08,3.3592061280007546e-07,0.8036215130705383,0.0807299328178243,0.6943513214228156,-0.06743222756959524,0.04262475639970669,1.6988803327721753e-07,7.11590172295496e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.705315208979204e-06,6.11642549968515e-12,1.0205902495529155e-06,9.440171106418477e-06,-0.0074943658209432,0.0499153099567255,2.7224504735312696,9.61076251645804,0.08951188108956552,4.649305161778646e-06,2.4731408167925153e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,2.1213737058916442e-07,3.4461140414515005e-14,1.0430557672867699e-07,7.50545919019318e-07,1.2296286298535408e-05,0.0467527333033312,4.613891927063895,24.928415660616224,0.0,3.46356762642508e-07,1.8563712024946684e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.7608204871846289e-06,1.6493900327489014e-13,9.278307144268717e-07,2.217643192974567e-06,0.7203955051178731,0.0694785391721857,0.03721711315939648,-1.134467446749882,0.0,9.60653552704395e-07,4.0612683151312487e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.486962308561398e-09,6.925592274206524e-19,9.222031443637242e-10,3.5052549171198945e-09,0.0001774048330137,0.0681766388075035,1.6639826603950025,2.6284247035232715,0.07977687888991757,2.671240813201032e-09,8.322014344019435e-10
