Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.0725215884864277e-08,4.689921970958328e-16,1.034363551747278e-08,8.330894438023153e-08,-0.0015558327343114,0.0693338446486832,1.590004809907601,2.6215612681977842,0.09889414711086847,5.078294430104551e-08,2.1656227674639764e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.2242014923989134e-06,6.1800312667441666e-12,8.442482583114962e-07,8.123915060638484e-06,6.384512236459904e-05,0.0683007588039099,1.9026847295464004,3.93738805253497,0.0,3.5227343307885305e-06,2.4859668675877737e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.784725236382827e-06,8.197072428338591e-13,1.1152832045696546e-06,4.812208105684659e-06,-0.0003400633170984,0.0463167858432113,2.2583834041667807,5.975056543243585,0.0,2.7737630170504167e-06,9.05376851280095e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.455302302206991e-07,3.685372503352059e-14,9.131629713813574e-08,6.630077573797705e-07,3.742173555552434e-05,0.0414278927484812,2.924194664717843,11.642572891204935,0.0,9.315615095750832e-08,1.9197324041001285e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.1412207786298678e-09,1.6941820410039296e-18,8.910667967579709e-10,4.7482775476222426e-09,0.7251724091474895,0.1598234007989121,0.17763268304004282,-0.5803850691129155,0.09644566342125926,3.368651720834162e-09,1.301607483461865e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.3634775358070077e-07,3.205820303975108e-14,8.943333130939329e-08,6.339223616607173e-07,-0.0120867382125935,0.0654896861363612,2.3734998127701883,5.666871947058931,0.023751401748176422,5.277410111890579e-07,1.7904804673536958e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,2.967204385140969e-09,7.939505810985243e-19,9.483501542811955e-10,3.8011248042000655e-09,-3.7825709321953616e-05,0.0529898501126537,3.552279537071512,15.698475512845922,0.08443921574339366,3.187484353382741e-09,8.91039045776628e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.2550765238435088e-07,7.298804034887544e-15,9.94748644175253e-08,3.932972314304303e-07,0.6014426031130518,0.1366549772009035,0.04063055623234815,0.16585929524945264,0.03227978079469582,2.269994619161741e-07,8.54330383100563e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.57349370299067e-06,5.265982564487472e-12,1.0078992732834017e-06,9.472257510253433e-06,4.245785264334211e-05,0.0730500181582212,1.5745160056083602,2.812651979276122,0.0,6.446801312759392e-06,2.2947728786281814e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,5.145829736923674e-08,5.213347204623257e-16,9.668365541096308e-09,8.274400485905623e-08,-0.0001044009550747,0.0706972257171937,1.6756883398874753,3.4331080140952523,0.09799444903811366,3.7717203894903294e-08,2.283275542860138e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.0926062581771436e-07,3.7561259343772e-17,9.134820053265011e-08,1.1288540019119208e-07,0.0003005280908609,0.0468599119080456,1.9768779973675643,5.365192674157326,0.0,9.186922338167055e-08,6.128724120383623e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,2.8670310716721307e-08,4.525751957980831e-17,9.44138043208645e-09,3.147445453941525e-08,-3.604736994115997e-05,0.0434356040770066,2.402298052245891,9.151088458540306,0.0,1.8908040827882094e-08,6.727370926283783e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.3189969975334493e-06,1.4969568385272051e-12,9.767799821686279e-07,5.222568918540448e-06,0.7534604913671498,0.1650337278590578,0.5981371247617242,-0.8394471075269327,0.0,1.5435077722794577e-06,1.2235018751629295e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,5.324720902544784e-07,4.1542864955799714e-14,1.0231550478031387e-07,8.072300528653653e-07,-0.0102338210180238,0.0642531832515033,1.932798879265947,6.282241613511509,0.0,2.1433218397997984e-07,2.03820668617782e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.2404729128978455e-07,3.415748639811489e-16,1.0556034469391747e-07,1.7107343247785106e-07,-4.967977173481456e-05,0.0523298965353802,3.981968459821669,19.920878972225733,0.1036173761673025,1.0929817564918745e-07,1.8481744073034583e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.859749313047309e-05,5.933266927365347e-11,8.852746764129979e-06,3.052026528605142e-05,0.6169147743106195,0.1365309746571016,-0.20569570676565735,-1.347573704449308,0.02010817148376993,2.530702268058617e-05,7.702770233731076e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.1625513636751073e-07,2.5042751009844453e-16,1.0779160701991324e-07,1.685730123884975e-07,0.0009779158548642,0.0744540422819801,1.5402824718306651,2.1755590724124216,0.041531420503169256,1.6288614931290705e-07,1.5824901582583205e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.1998522910285617e-07,3.095735554444472e-17,1.0089398366318845e-07,1.2071062860286212e-07,8.675807320597683e-05,0.0716491439088896,1.93749969256573,4.268617476629392,0.04774880405808533,1.1404806818874753e-07,5.563933459742732e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.101841905936045e-09,4.60497294884987e-19,9.406279909068028e-10,3.1430332929892773e-09,-0.000289280431894,0.0484593440954667,1.5177161858066912,2.7947524620283533,0.06069305004849093,2.5501919590533918e-09,6.785995099357109e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.813713227630362e-08,1.2003261959763052e-16,1.0770645043187093e-08,5.5742314286295824e-08,1.189333337647505e-05,0.0435317783055219,2.6836863629575793,8.73209618771834,0.0,5.448334722991545e-08,1.095593992305683e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.2276245008669246e-08,5.09865591143851e-17,9.823563299225121e-09,3.2012045252269626e-08,0.7836652314290401,0.1593648459824354,0.07829892353564726,-0.14728720837629877,0.0,2.8697442347603062e-08,7.14048731631008e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.3313069588013634e-06,3.4305269537951654e-14,1.0002132882815854e-06,1.6093584411992451e-06,-0.0095247338429308,0.0609355466553567,2.453109220056609,6.623718782354337,0.0,1.4313876068240994e-06,1.8521681764340856e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.095345713177776e-07,5.6712003195518656e-14,9.105360625086146e-08,8.660366466330584e-07,0.0001100690043082,0.0503631681559557,5.290062552126615,32.82482646947514,0.0,7.497701038909321e-07,2.3814282100352864e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.6245131863704384e-07,2.590321156114754e-16,1.1188451623629574e-07,1.745910831714333e-07,0.6545842338042951,0.127847026424967,-0.41828668832331567,-0.7740639771762968,0.08387128299909383,1.4402179788584786e-07,1.6094474692001457e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.4575673193880876e-06,5.153438279868154e-13,8.241341412199777e-07,2.742378478178405e-06,-0.0001046638364969,0.070590131225837,1.521567434256828,3.0975984515869497,0.06991607223312046,1.1400811709525525e-06,7.178745210597846e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.9760721422919803e-08,6.05876728698671e-16,1.0296518751473582e-08,9.18061983181526e-08,6.835768378252172e-05,0.0680477883751661,1.8960662510998545,4.013400037848507,0.0,8.12570872146377e-08,2.4614563345683604e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.6505004722850007e-06,2.4809301403732136e-14,1.0762486477778076e-06,1.7078358263348913e-06,0.00013218339069,0.0513206696595444,1.5669331833841835,2.8326202570037924,0.03601040945599259,1.369261757102812e-06,1.5750968669809532e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.985010609561711e-08,4.2156979991837854e-16,1.0365521759291565e-08,8.705927555554759e-08,4.277791706319392e-06,0.0449579236140381,2.346989819585953,8.310796326559013,0.0,3.954136015424644e-08,2.0532165008064268e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.004425788700982e-07,3.914326183222783e-14,9.052568534608522e-08,7.364888923104801e-07,0.7931175937216413,0.1546967895656804,0.5302509537068105,-0.3964827515089341,0.002553175933970675,4.6362974829203686e-07,1.9784656133536378e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,1.9970726501204732e-05,2.1234521050775952e-11,9.38608471566071e-06,2.2729280851078513e-05,-0.0074673674207461,0.057875513398602,2.389131867557457,7.23777697258477,0.03765265553265187,1.867160313985133e-05,4.6080929950225566e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.798982697652979e-05,5.9901309677343e-10,1.0038741994916636e-05,9.889860679435367e-05,0.0002828327920922,0.04813011779609,5.03590292845223,30.314635699805592,0.08606241857874201,2.25423493530515e-05,2.4474744059406017e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.209475516424344e-07,1.043546001636891e-14,9.088602461806466e-08,4.5105922999368995e-07,0.6496561733268508,0.1307489597277522,0.24325862683089833,-0.15514666355479467,0.0,3.124998865687471e-07,1.0215409936154746e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.239779981919067e-07,1.2187859528590451e-14,9.226782338352307e-08,4.3918088965406597e-07,4.152887706254679e-05,0.0699959691787186,1.852312109923087,3.4001491507114254,0.095778036408628,4.336685517089567e-07,1.1039863916095367e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.7128250077891504e-06,1.8434978664085088e-13,9.425110594572052e-07,2.3186720719277627e-06,-3.5722235319720105e-05,0.0676760636402337,1.6409064253115535,4.116076745663331,0.0,9.598610369117884e-07,4.2935974035865406e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.646991630334767e-06,3.0648541806043298e-12,9.995804535935825e-07,7.580286796142379e-06,-1.1008299063884234e-06,0.0503627604184106,1.6846685980332092,3.865730192271601,0.0,2.2328834227859424e-06,1.7506724938161132e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,3.417149687239301e-06,1.549819298664948e-12,1.1593307793350392e-06,6.075485806541936e-06,2.2622199139802563e-05,0.044944080396327,2.2967332000814196,7.913414248843873,0.07168987441528338,5.1986251445530535e-06,1.2449173862810929e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.02957282279029e-06,2.319633092748614e-13,8.85615181283688e-07,2.2705883245291757e-06,0.7852141991800935,0.1454492201969891,0.40498000143814256,-0.3264085298722164,0.0,1.8717354770560662e-06,4.816256941597503e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.608728587646958e-08,1.5430594621616504e-16,9.916256472715527e-09,5.010841875879668e-08,-0.0092098278112727,0.060007831934991,2.219651627251426,6.3254287456861995,0.0,4.001320613203643e-08,1.2421994454038571e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,1.9844589167773127e-06,7.0300534943088244e-12,9.393275243059578e-07,9.216629481459582e-06,0.0002538515967199,0.0502949086527184,5.691061185268267,38.874907637333436,0.06706405792466456,6.188313486734843e-06,2.6514248045737262e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.4412956287504518e-07,1.93768864947301e-15,1.0616767654046294e-07,2.732684792357198e-07,0.6689121995780923,0.1337270935841199,-0.027781460251783213,-0.8794352490736892,0.041591372284384594,2.491620593998587e-07,4.401918501600195e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,1.6966884455611985e-07,1.7007878250100233e-14,8.5642962392036e-08,4.807904080853383e-07,6.062533815187235e-07,0.0751172360038982,1.4855215438503304,2.2977463407856447,0.0,2.06285696431643e-07,1.3041425631463856e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,7.405927710669066e-07,5.1938060178933633e-14,1.0311661346049292e-07,9.116375160436047e-07,-1.999826519573251e-05,0.0729838416881349,1.5514369214617816,3.4110278095057462,0.05737328898040483,7.224959980219456e-07,2.278992325106288e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,2.8518169590385213e-05,1.9934484786681838e-10,8.761523254687234e-06,5.295434584554763e-05,-0.0001384314175444,0.0443234555441302,1.3861806694317809,3.032600218700339,0.05253104113535026,1.3666461177092363e-05,1.4118953497579714e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.817733728760267e-07,7.974014121769667e-14,1.0218517699921692e-07,1.0005158071550115e-06,1.953889443484899e-05,0.039087298509953,2.5758931016771203,9.247214112889269,0.07863563095528125,2.0164887737326956e-07,2.823829690645254e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,6.880301506701126e-05,5.083209213426746e-10,8.562095870983636e-06,7.470492941231795e-05,0.8051789876384037,0.1374376907114736,-0.1560342216267507,-0.42670422768144756,0.0,2.7890237646168205e-05,2.2545973506208926e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.062490719265675e-09,3.4683828338761965e-18,9.436850436078956e-10,7.115421965172177e-09,-0.0076559522379477,0.0605365332846163,2.4841122509676365,7.590560547733005,0.012962713808382348,2.8245286308896525e-09,1.862359480303466e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.2161343872574596e-08,2.5174109163009303e-16,1.0179180221720285e-08,5.971398537612371e-08,-0.0006588076272084,0.0546666985913124,5.013223555705872,29.916538686173116,0.08592790268363901,1.4960996393535007e-08,1.586635092357702e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,3.3484754557733453e-07,6.0129620200836384e-15,1.1205862750430576e-07,4.118311744722533e-07,0.7001070789507743,0.1177841863660798,-0.2457533101731988,-0.5305625790042361,0.040202793106954425,2.0196614344511845e-07,7.75432912641941e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,2.0787387384084357e-06,2.470801419034208e-12,1.0448670727248666e-06,6.623406241643033e-06,0.0003352391902891,0.0678050763640417,1.1738106010204563,2.1848649152702064,0.0,6.0226115091204446e-06,1.5718783092320499e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.507901841814911e-06,1.7249355900831873e-12,1.003562464561757e-06,6.267510038580176e-06,-0.0001140602235522,0.0664901459710272,2.140623495839402,3.844426596279551,0.03030539538799794,6.2434933630039245e-06,1.3133680329912052e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.947550434178354e-06,8.277265024534565e-14,1.0034185960347397e-06,2.0413517549629182e-06,-0.0001314638711713,0.0460467139593692,1.3099706109001563,2.9475907980286844,0.0,1.1008361841598674e-06,2.877023639898458e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.4771302351821435e-06,1.688263172190376e-12,1.0004460919766055e-06,5.659540715764551e-06,-1.44235682614567e-05,0.0397228802413713,2.4242757081192865,8.828316726491732,0.0,3.0058481253340987e-06,1.2993318175856296e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.5416454446521544e-07,1.2649765399957357e-14,1.0063830386142331e-07,5.022274173799977e-07,0.8202462571013406,0.1274096201927007,0.07433902434135627,-1.0076501373784408,0.0,3.4443886960545265e-07,1.1247117586278436e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.4176490738865031e-08,8.183185445098865e-18,9.726960425322871e-09,1.8851075215607772e-08,-0.0097034938058252,0.0590996329857824,2.5819058748841854,7.960567737067653,0.06630249841909211,1.3235285916918986e-08,2.8606267573905656e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.2111048429690512e-07,1.586643666276532e-14,9.152881432524232e-08,5.085702037536188e-07,-0.0003363722775243,0.0532158063514446,4.970164614360531,29.312139887948625,0.03213993181838236,3.559764406125623e-07,1.2596204453233257e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.557192535501188e-07,1.5154067744103408e-15,1.1496400538645341e-07,2.598435853346295e-07,0.7290809151600112,0.1044567410021125,-0.4143134921560342,-0.9385356241969703,0.0,1.5506874602290298e-07,3.892822593453676e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.426581538711917e-08,4.882461025861675e-17,1.052774550706577e-08,3.7122398656579416e-08,4.886740605817174e-06,0.0666368758297405,1.6982311043400475,2.6414246888655812,0.0,1.6032641335159228e-08,6.987460930739919e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.942989726711689e-08,6.61906083169813e-18,1.0913837444145824e-08,2.1524617127418497e-08,0.0001054728302025,0.0656923598400198,1.5686928824782393,3.756298386247353,0.016750425044691715,1.4509413137610032e-08,2.5727535505170583e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.59960888325651e-08,1.0884284995590801e-16,1.1231711893193735e-08,5.136413893715885e-08,0.0001962945288293,0.0437032204800367,1.2229540384609825,2.386158381421699,0.08657040706368287,1.4726956002682103e-08,1.0432777672121075e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.594169192735355e-07,1.6136509782116007e-14,1.0340400323929396e-07,5.627162329693827e-07,1.94073869581012e-05,0.0385479078635893,2.26676594493592,6.491102418147137,0.0611095921154451,4.259600429127984e-07,1.2702956263057825e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.592155663068716e-07,1.2599517784730391e-14,9.864921992697569e-08,4.6357139596341146e-07,0.8358774468845995,0.1157458946614363,-0.05770058003756125,-0.8505768486402209,0.057158576714966484,4.298566019745247e-07,1.1224757362513632e-07
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,6.358148570412373e-06,5.067038944216797e-12,1.1147790899637007e-06,9.353871156873559e-06,-0.0096372394535785,0.0541424680423519,2.832018888053744,8.619934743013872,0.0,1.1276741357306446e-06,2.251008428286486e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.2511607589762034e-09,3.264350034983811e-18,9.64204201535328e-10,6.922320115427468e-09,0.0004309104168227,0.0507270085497045,5.929320471013793,37.43756799950197,0.05234799195405123,1.6463348198397203e-09,1.8067512377147582e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.5481736473267342e-08,2.9666471154287266e-16,1.0039612133603372e-08,7.791343832306839e-08,0.720347707373245,0.0826859826398183,0.29387932454504395,-0.18181774635124284,0.01095274794115851,1.485917401425339e-08,1.7223957487838642e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,1.0269426600885714e-07,1.0194552641376934e-14,9.941360681643983e-08,4.232315518299249e-07,-0.000357493490526,0.0667074052340103,1.4540239554760337,2.1541391037125863,0.0,2.916516242606684e-07,1.0096807733822077e-07
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,8.233236517786606e-07,3.770142544035022e-14,1.196662324028351e-07,8.993823835820009e-07,-4.626497788395336e-05,0.0645173706528137,1.537046996123247,2.832576566416216,0.0,2.1366757683337563e-07,1.941685490504325e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.6449152834469486e-08,1.4181398263490525e-16,9.293514131986731e-09,4.4593146378095716e-08,-0.0002295881824952,0.0456764156255555,1.2573015942829533,1.9704409812026364,0.0,1.9708342609810197e-08,1.190856761474298e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,2.965027773949109e-08,7.931048894875106e-17,9.835537380325202e-09,4.0212655348857676e-08,-2.1322360426338786e-05,0.0413487074960215,2.4304527676777767,6.334151577140987,0.0,3.1985726431141026e-08,8.905643657184534e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.7120150205277364e-07,4.599926398740986e-15,9.176334112671467e-08,3.191924108243916e-07,0.8036215130705383,0.0807299328178243,0.3955311163688727,0.484277622775797,0.019839790005435495,1.6142793518968407e-07,6.782275723340204e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.7348118210781843e-06,5.968262277084077e-12,1.0287147822863552e-06,9.515320735955862e-06,-0.0074943658209432,0.0499153099567255,2.461543779210235,9.291394099062114,0.07037822452547118,4.686316520638059e-06,2.4430027173714063e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,2.2020586564156334e-07,3.182488937247329e-14,1.082727656659002e-07,7.790924029197596e-07,1.2296286298535408e-05,0.0467527333033312,4.4558758609917195,24.843884659645504,0.0,3.595301974691237e-07,1.783953176865169e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.7003892849230122e-06,1.4868917993503186e-13,8.959876469613628e-07,2.141533876145218e-06,0.7203955051178731,0.0694785391721857,0.17838310064231463,-1.1431316871231447,0.0,9.27684008353147e-07,3.856023598670421e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.309859856191462e-09,7.011536161992488e-19,8.565308831123835e-10,3.2556374460924345e-09,0.0001774048330137,0.0681766388075035,1.5297815181945287,2.799989122706511,0.0,2.481015453829895e-09,8.373491602666408e-10
