Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,3.783982219283066e-08,1.2838995880713176e-16,9.4140887614058e-09,4.8434126110653435e-08,0.0001040482220213,0.0421736568456787,1.7293365115813768,3.429424973436746,0.0,4.2268903743188467e-08,1.1330929300244168e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.3916350930198589e-08,6.716970092884464e-16,1.0065298768389062e-08,9.926425481694318e-08,-9.920277029305042e-06,0.039764444603185,3.34877534461478,12.72038779889536,0.0,9.367933571230467e-08,2.5917118074516818e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,3.092306697884085e-06,2.76017179728903e-13,1.1823018157220962e-06,3.4542157003198135e-06,0.6438848846203952,0.1354366076190484,0.77324315268112,-0.012334666407420466,0.0,2.331555572400502e-06,5.253733717356667e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,2.840555685837998e-07,5.809714652038566e-15,9.985112764620986e-08,3.6724606318831837e-07,-0.0143675512643725,0.0644239113303974,2.6892801169711844,8.789456113697838,0.10044510506894298,2.509351470066202e-07,7.622148418942371e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,2.024872297653588e-06,1.7875316306022308e-12,1.0000810162849058e-06,5.154434829109647e-06,5.649138364106832e-05,0.0527436002953514,4.634690357851084,24.56848211283347,0.025728382322437463,1.0388478666934217e-06,1.3369860248343025e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,5.117812507466625e-09,4.504706162219547e-18,1.0241839398701472e-09,8.398962471952419e-09,0.563354952842928,0.1337718840011416,0.3942077824264067,-0.09767744805695133,0.0,2.528901557911132e-09,2.1224293067660804e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,9.74563809939442e-09,3.867218086210206e-16,9.398909025933116e-09,7.569999812480132e-08,-0.0015558327343114,0.0693338446486832,1.244839824870268,1.8748389928414533,0.0760642197564021,4.614473052035509e-08,1.966524367052239e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.2564205414515187e-06,5.8560617438726e-12,8.526847273446013e-07,8.205096344889784e-06,6.384512236459904e-05,0.0683007588039099,1.948776520512764,3.931491852036169,0.0,3.55793658178635e-06,2.419930111361194e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.2947768922813545e-06,8.069742999759597e-13,9.709051783842385e-07,4.189247852140538e-06,-0.0003400633170984,0.0463167858432113,2.2903722289227897,6.044660034549395,0.0,2.4146879158859815e-06,8.983174828399812e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.906136851232129e-07,3.2566928930338304e-14,1.0055664467157327e-07,7.300978857309734e-07,3.742173555552434e-05,0.0414278927484812,2.882054633789074,11.202509723332371,0.06604365017793272,1.0258267433506721e-07,1.8046309575738276e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.1685826097655054e-09,1.4034037612226662e-18,9.124309531771493e-10,4.862121924517623e-09,0.7251724091474895,0.1598234007989121,-0.02795971031737031,-1.0077671412625668,0.02414631460075615,3.449418283506548e-09,1.1846534350697956e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.7407629580746485e-07,3.9295364049964035e-14,1.0370970654743641e-07,7.351163278738973e-07,-0.0120867382125935,0.0654896861363612,2.0256605190817325,5.532910259483694,0.054815218029225475,6.119850910408387e-07,1.9823058303391037e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,2.7418428456189506e-09,8.513087387257549e-19,8.763222037143184e-10,3.5124263437638243e-09,-3.7825709321953616e-05,0.0529898501126537,3.6411426903597186,15.63559391407251,0.0,2.945392374590201e-09,9.226639359624686e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.2934362855696797e-07,7.0625087300289e-15,1.0251518269637726e-07,4.0531784355934857e-07,0.6014426031130518,0.1366549772009035,0.08106048820874737,0.3038512601505314,0.06306512205871898,2.3393740163988697e-07,8.40387335103814e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,5.140603158155416e-06,6.447774675647343e-12,1.132877953664862e-06,1.064680964581389e-05,4.245785264334211e-05,0.0730500181582212,1.3292003029988593,2.479828143642511,0.0,7.246199369794784e-06,2.539246871741175e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,5.2824630997564744e-08,4.1812357052330634e-16,9.925082409806098e-09,8.494104444569931e-08,-0.0001044009550747,0.0706972257171937,1.6755708579176174,3.544127336049412,0.03926497972883729,3.871868056014015e-08,2.0448070092879338e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.3654830170483464e-07,4.578169735492479e-17,1.1416227532264174e-07,1.4107835799050298e-07,0.0003005280908609,0.0468599119080456,1.8054575684843543,5.508250628168418,0.0,1.1481342283942285e-07,6.766217359420608e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,3.3498040223274284e-08,4.2371224515774e-17,1.1031193369411605e-08,3.6774367553402e-08,-3.604736994115997e-05,0.0434356040770066,2.616561598506667,9.16303449388169,0.0,2.2091923539088156e-08,6.509318283489754e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.4205068065468086e-06,1.6116336053377936e-12,1.05195282154842e-06,5.624497030940647e-06,0.7534604913671498,0.1650337278590578,0.17287450228867585,-0.19733832221534153,0.0,1.6622958964887781e-06,1.2695013215187265e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,4.6030067003888867e-07,4.2751445447769326e-14,8.84476318434598e-08,6.978178593959273e-07,-0.0102338210180238,0.0642531832515033,2.076486058238431,5.761556862268552,0.0,1.8528153813607947e-07,2.0676422671189833e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.0876615594595707e-07,3.3795055629180376e-16,9.255657897330578e-08,1.4999924175392623e-07,-4.967977173481456e-05,0.0523298965353802,3.9026404574919344,20.253444192313037,0.0,9.58339540804396e-08,1.8383431570079724e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.118449005817349e-05,5.321584941675831e-11,1.0084204602013929e-05,3.476577471969883e-05,0.6169147743106195,0.1365309746571016,-0.20894748052403722,-0.8837832621416825,0.0,2.8827346063130982e-05,7.294919424966824e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.0095683067762063e-07,2.360176087122548e-16,9.360703843636131e-08,1.4639006585242016e-07,0.0009779158548642,0.0744540422819801,1.2839545837476374,2.1098839761282795,0.0,1.4145155138718194e-07,1.536286459981519e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.410890536625303e-07,3.251156413454411e-17,1.1863990910980552e-07,1.4194204139900718e-07,8.675807320597683e-05,0.0716491439088896,1.849778453722255,3.6981663749208273,0.036452257182773035,1.3410762418927675e-07,5.701891276983815e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.3136839872754336e-09,5.410227435016448e-19,1.0048687218668326e-09,3.357688563856447e-09,-0.000289280431894,0.0484593440954667,1.7339525804464253,2.8798569119429813,0.09164308272635278,2.7243587892154904e-09,7.355424824587936e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.7909799076487464e-08,1.6260511975209906e-16,1.0706441862307837e-08,5.541003763318904e-08,1.189333337647505e-05,0.0435317783055219,2.518289948529461,8.44552674422428,0.0,5.4158575205298203e-08,1.2751671253294565e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.1198366824795487e-08,4.3733424260501145e-17,9.348231636998525e-09,3.0463081987357946e-08,0.7836652314290401,0.1593648459824354,0.1999787964966675,-0.5810713106747781,0.026257500716270733,2.7308862403926817e-08,6.613125150827039e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.3416348815954097e-06,2.89375241210856e-14,1.007972675063618e-06,1.621843412917276e-06,-0.0095247338429308,0.0609355466553567,2.1247647684610658,6.6652139987622165,0.05755174897309124,1.4424919284787717e-06,1.7011032926041147e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.006565103702927e-07,5.914887286175971e-14,8.972738210571448e-08,8.534225530387587e-07,0.0001100690043082,0.0503631681559557,4.88379243125098,32.545021768712445,0.0824733189197613,7.388494687175164e-07,2.432054128956832e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.2477413994037103e-07,2.8609084594037863e-16,8.593524757542294e-08,1.3409834051667626e-07,0.6545842338042951,0.127847026424967,-0.02617358595062505,-1.2456441947104984,0.0,1.1061896028078693e-07,1.6914220228564445e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.7073776937537924e-06,4.500362454677739e-13,9.653813108067329e-07,3.2123907960820512e-06,-0.0001046638364969,0.070590131225837,1.6698596096541545,3.052156165521155,0.010420878351742609,1.3354780492542107e-06,6.708474084825653e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,3.298989539631006e-08,5.46486183847958e-16,1.1413737984713568e-08,1.0176758944143938e-07,6.835768378252172e-05,0.0680477883751661,1.624133226086311,4.023274480822321,0.08910797452963036,9.007385168275078e-08,2.3377043950165256e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.2911694594500956e-06,2.666470595513425e-14,8.419381927600053e-07,1.3360223142896267e-06,0.00013218339069,0.0513206696595444,1.5831674079097853,2.6638583517971393,0.0798676281418768,1.0711593195223541e-06,1.6329331264670415e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,7.499587708456685e-08,3.6532820238682655e-16,1.1129136936643984e-08,9.34728247899536e-08,4.277791706319392e-06,0.0449579236140381,2.62829895593213,8.523929958790447,0.080702163381327,4.245432328800039e-08,1.911356069357111e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,6.262912102228061e-07,4.603649241222145e-14,1.1329060201003663e-07,9.216971919579901e-07,0.7931175937216413,0.1546967895656804,0.2959146249148712,-0.9708879567171204,0.0,5.802208852985838e-07,2.1456116240415334e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.3726103485155327e-05,1.357696590637012e-11,1.1151082424105436e-05,2.700338766260287e-05,-0.0074673674207461,0.057875513398602,2.168830982064366,7.28328653426193,0.0,2.218268766051849e-05,3.684693461655952e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,3.0480990081016815e-05,6.790951437630197e-10,1.0932214601738062e-05,0.00010770082484790806,0.0002828327920922,0.04813011779609,5.086557980938127,30.44812371159016,0.0,2.4548673616644397e-05,2.6059454018897245e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.468199415189292e-07,1.3357856603723862e-14,1.1032782919625892e-07,5.475471712319634e-07,0.6496561733268508,0.1307489597277522,0.19724118071238478,0.0036334078266265224,0.0,3.793480268731463e-07,1.1557619393163916e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.191739615057391e-07,1.324833536467835e-14,9.089965020213094e-08,4.32668592159987e-07,4.152887706254679e-05,0.0699959691787186,1.614265866589205,3.436616406810378,0.0,4.272379927090431e-07,1.1510141339131484e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.8445920639213628e-06,1.9248398095792114e-13,1.0150181206642518e-06,2.4970467404808904e-06,-3.5722235319720105e-05,0.0676760636402337,2.0843519012388185,3.827128748162733,0.0,1.033702826093237e-06,4.387299635971096e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.5838869534464145e-06,4.111017601337724e-12,9.900907167237378e-07,7.5083216763416304e-06,-1.1008299063884234e-06,0.0503627604184106,1.7497712823511027,3.5073002922973044,0.08525468905902486,2.211685052942776e-06,2.027564450600208e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.8515783322340243e-06,1.5630729745994598e-12,9.674503117581077e-07,5.069934088174785e-06,2.2622199139802563e-05,0.044944080396327,2.2897312876612825,8.166371879362352,0.0,4.338202354720646e-06,1.2502291688324422e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.4323442966476466e-06,2.428126680828839e-13,1.06136671275408e-06,2.7211896509386474e-06,0.7852141991800935,0.1454492201969891,0.09656975148820657,-0.26071724240037963,0.06006129199113774,2.2431839160081235e-06,4.927602541631011e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.6374516377079796e-08,1.251341069891744e-16,9.995183198338154e-09,5.050724803773284e-08,-0.0092098278112727,0.060007831934991,2.2951170857766856,6.960430308381944,0.0,4.033168431484204e-08,1.1186335726643214e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.024189961831595e-06,5.270743166990572e-12,9.581338920636407e-07,9.401156517056352e-06,0.0002538515967199,0.0502949086527184,5.603895267690371,39.022703287956624,0.025867494192487173,6.3122103131558015e-06,2.2958099152566118e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3643324882806284e-07,2.0670968266764657e-15,1.0049847333194258e-07,2.5867633038446207e-07,0.6689121995780923,0.1337270935841199,-0.5071355629127029,-0.46857767473389433,0.07405120542646,2.35857159145657e-07,4.546533653979112e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,1.900335174714758e-07,2.007020208653925e-14,9.592234468628549e-08,5.384977581124666e-07,6.062533815187235e-07,0.0751172360038982,1.6169204748755146,2.6024578056143626,0.057457948177727716,2.3104534364876854e-07,1.416693406723532e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.019347208491364e-07,5.357686040659157e-14,8.3810526328568e-08,7.409554821130336e-07,-1.999826519573251e-05,0.0729838416881349,1.4864385337168544,3.2025529857462134,0.0,5.87226130032896e-07,2.3146675875077952e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.4750618123990195e-05,2.157934923115503e-10,1.0676293506254554e-05,6.452715152885365e-05,-0.0001384314175444,0.0443234555441302,1.4807589392231073,3.5024793618221546,0.0,1.6653171654873354e-05,1.468991124246673e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,5.434895229408132e-07,7.023346445617115e-14,1.1527530624490955e-07,1.1286839193276598e-06,1.953889443484899e-05,0.039087298509953,2.56217479528959,9.021907236410415,0.05488524476197608,2.2748050916743035e-07,2.650159701908004e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.800022160437986e-05,4.6487960360689617e-10,9.706629494132139e-06,8.469107121868277e-05,0.8051789876384037,0.1374376907114736,0.18312223041036085,-0.5952026444696779,0.014798711648329759,3.161845036705362e-05,2.1561066847605114e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,5.973185234624231e-09,3.9084959252058505e-18,9.297837851860942e-10,7.0106059355148085e-09,-0.0076559522379477,0.0605365332846163,2.42309209359829,7.498676402478834,0.0,2.782920996347032e-09,1.9769916350874758e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.346509347855569e-08,2.0912738008960238e-16,1.0778020358834072e-08,6.322695306225878e-08,-0.0006588076272084,0.0546666985913124,4.7762443946011715,29.572007993536516,0.0,1.5841150289675505e-08,1.4461237156260265e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,2.6839922667945007e-07,5.897864560943156e-15,8.982132126146922e-08,3.301059548167239e-07,0.7001070789507743,0.1177841863660798,-0.11446319644213862,-0.3856264048662358,0.0,1.6188727506614265e-07,7.679755569640975e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,2.1849160093269407e-06,2.617333747538165e-12,1.0982365184395665e-06,6.961714844801449e-06,0.0003352391902891,0.0678050763640417,1.3496089160760298,2.093827055030535,0.024905683543897977,6.330232876839981e-06,1.6178175878442432e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.271618547375171e-06,2.0941949373534206e-12,9.605106724069825e-07,5.9986403378518345e-06,-0.0001140602235522,0.0664901459710272,1.6201509748932243,4.232401424248466,0.08709288014798165,5.975653952827162e-06,1.4471333516139488e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.9947504502460296e-06,9.644923760874712e-14,1.0277370285766035e-06,2.0908251005272276e-06,-0.0001314638711713,0.0460467139593692,1.5589265245601809,2.7108830308712624,0.020717611774249856,1.1275155885379858e-06,3.105627756327973e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.606411390803501e-06,2.103792168921911e-12,1.0526592639247876e-06,5.9549115257560435e-06,-1.44235682614567e-05,0.0397228802413713,2.5220315089513425,8.853273264586027,0.0,3.162723009725032e-06,1.4504455070501307e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.1709090795238955e-07,1.6541772368203545e-14,9.01035737340484e-08,4.496546880944155e-07,0.8202462571013406,0.1274096201927007,0.10358120920328326,-0.6425989269549622,0.024428692426887465,3.0838330827894224e-07,1.2861482172830447e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.282472009336509e-08,6.350250378655027e-18,8.799465757207018e-09,1.7053569007480403e-08,-0.0097034938058252,0.0590996329857824,2.495665524429806,8.187249781172596,0.03764920937639089,1.1973261956487e-08,2.5199703130503396e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.4117092423243368e-07,1.832847830814936e-14,1.0668941988966571e-07,5.928085096659971e-07,-0.0003363722775243,0.0532158063514446,5.087502484387851,29.791900953639225,0.0,4.149394944458302e-07,1.3538271052150405e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.394621359310481e-07,1.188928787112625e-15,1.0765527391011682e-07,2.433242670951908e-07,0.7290809151600112,0.1044567410021125,-0.19168710817129642,-1.1864903741257742,0.009113527562067255,1.4521039234738646e-07,3.4480846670472364e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.0242983983550246e-08,5.674080352816381e-17,8.782436538091794e-09,3.096817928628108e-08,4.886740605817174e-06,0.0666368758297405,1.4073615079868884,2.9944891198757504,0.0634181247593219,1.3374720634111121e-08,7.532649170654626e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.7494054304228776e-08,8.38719388061918e-18,9.8264680605665e-09,1.938007266472113e-08,0.0001054728302025,0.0656923598400198,1.8453548911942936,4.012422386819795,0.0,1.3063808720256023e-08,2.8960652410847343e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.356006511532941e-08,1.1142603743975279e-16,1.0471609408608651e-08,4.7888087379215396e-08,0.0001962945288293,0.0437032204800367,1.2293876960934296,2.5954998198019905,0.04563481657858877,1.3730313998821827e-08,1.0555853231252923e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.67699882634753e-07,1.7381604626808468e-14,1.0493504661807941e-07,5.710480473637356e-07,1.94073869581012e-05,0.0385479078635893,1.941926119422172,6.532641210849115,0.0,4.3226698735304007e-07,1.3183931366177714e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,4.2320337311125676e-07,1.0139653300032202e-14,1.162218081390859e-07,5.461483210947833e-07,0.8358774468845995,0.1157458946614363,-0.10422894921806598,-1.5695081503160566,0.0304942156423614,5.064278415884501e-07,1.0069584549539374e-07
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,5.721770813487081e-06,3.484141474698852e-12,1.0032024872967533e-06,8.417655923860637e-06,-0.0096372394535785,0.0541424680423519,2.8749650099538484,8.889792400206785,0.0,1.0148068868622537e-06,1.8665855122921239e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.404093895402576e-09,2.6576952372446805e-18,1.0095599324966967e-09,7.247942932963275e-09,0.0004309104168227,0.0507270085497045,5.264120213915143,37.782304084452754,0.06829408165427957,1.7237776675706096e-09,1.6302439195545798e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.4865928947478827e-08,3.900241122794005e-16,9.640272646166282e-09,7.4814323326359e-08,0.720347707373245,0.0826859826398183,0.42754004073939433,-0.3131328349201492,0.01382100999932523,1.4268129773138798e-08,1.9749028135060233e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,1.063685905606632e-07,7.113246917981305e-15,1.0297055181936468e-07,4.3837446235867405e-07,-0.000357493490526,0.0667074052340103,1.3574425246273591,2.7535171563029817,0.07913219323675581,3.020867027245689e-07,8.434006709732515e-08
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,6.379517970168052e-07,3.593443215241222e-14,9.27233024809818e-08,6.968858559715508e-07,-4.626497788395336e-05,0.0645173706528137,1.4526495076331094,3.5149984230919182,0.08323158708863428,1.655601831802146e-07,1.8956379441341697e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.6272383413704637e-08,1.1521005070849431e-16,9.231402157351371e-09,4.4295113972117664e-08,-0.0002295881824952,0.0456764156255555,1.1967528009001422,1.9918202769260849,0.09334343563543158,1.957662450416142e-08,1.073359449152493e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,3.351365010588768e-08,6.258865708138999e-17,1.1117088388301065e-08,4.5452284563099013e-08,-2.1322360426338786e-05,0.0413487074960215,2.36732045368835,6.661451656122929,0.03993789841226668,3.615340312877294e-08,7.911299329527987e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,3.0979654914441484e-07,5.901301477330005e-15,1.0482230446307082e-07,3.646171080838658e-07,0.8036215130705383,0.0807299328178243,0.7912219828515975,0.5507750620675163,0.0,1.844009597245552e-07,7.681992890734802e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.3866192820164013e-06,5.8315240767488425e-12,9.328087958071568e-07,8.62821749066217e-06,-0.0074943658209432,0.0499153099567255,2.880927368897473,9.671932742149519,0.0,4.24941620909918e-06,2.414854876954067e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,1.979884553488517e-07,3.35466484041844e-14,9.734871306940166e-08,7.004867966559462e-07,1.2296286298535408e-05,0.0467527333033312,4.650915205982227,25.422495939462983,0.04983881615313736,3.232558235485252e-07,1.8315744157468572e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.795894395812703e-06,1.5141418449235325e-13,9.463122404750842e-07,2.2618165855981527e-06,0.7203955051178731,0.0694785391721857,0.008476202375174796,-0.8324089076363426,0.0,9.797888792047483e-07,3.8911975597796777e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.545283570719883e-09,5.392580715260401e-19,9.43829548254392e-10,3.587455958225307e-09,0.0001774048330137,0.0681766388075035,1.5319513560687528,2.6914559242708704,0.0097120334055746,2.733883554194264e-09,7.343419309327502e-10
