Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.1435582038024563e-07,6.8793749045297035e-15,9.063614458219433e-08,3.5835127738485265e-07,0.6014426031130518,0.1366549772009035,-0.008105387954382731,0.08325601912863657,0.005630844690644246,2.0682969683635894e-07,8.294199723017107e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.174441560447441e-06,6.329594797579821e-12,9.19956796351926e-07,8.64577235477676e-06,4.245785264334211e-05,0.0730500181582212,1.4339540215292121,3.2266137484216166,0.06660362864619533,5.8842970122232655e-06,2.5158685970415506e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,4.6237756604978415e-08,3.9291418863722976e-16,8.687491726541795e-09,7.434947040205463e-08,-0.0001044009550747,0.0706972257171937,1.9532495960155483,3.9934665087317542,0.09469217663969602,3.3890722831328486e-08,1.9822063178116193e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1486476645761879e-07,4.787314605720587e-17,9.603358613387523e-08,1.1867546092101784e-07,0.0003005280908609,0.0468599119080456,2.0444594067618977,5.518156311701599,0.0,9.658133302278343e-08,6.9190422789000114e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,2.5745200903866854e-08,4.6934825423895085e-17,8.478116558818375e-09,2.826324986370904e-08,-3.604736994115997e-05,0.0434356040770066,2.6414853345955702,8.672255174878858,0.08405163523662817,1.6978933874212657e-08,6.850899606905292e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.3958967064747664e-06,2.0298054335617988e-12,1.0337278724738654e-06,5.527053333980936e-06,0.7534604913671498,0.1650337278590578,0.35462278899358557,-0.019115542358622895,0.0,1.633496831131687e-06,1.4247124038070976e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,4.7453199644845565e-07,4.460798813432949e-14,9.118220774318886e-08,7.193926134162718e-07,-0.0102338210180238,0.0642531832515033,2.1402725757434378,6.511685999234412,0.0,1.9100997221951978e-07,2.112060324288336e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.0610316335737905e-07,3.540324634414137e-16,9.02904560080654e-08,1.4632671268816151e-07,-4.967977173481456e-05,0.0523298965353802,4.280847101105133,20.31750975424574,0.0557893747402831,9.348758900730841e-08,1.8815750408671282e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.8112112316330094e-05,4.656444534357351e-11,8.621696621961392e-06,2.9723708937920277e-05,0.6169147743106195,0.1365309746571016,0.024544493691514832,-0.5221361480620297,0.0,2.464652810822304e-05,6.8238145742373085e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.0664170269913709e-07,3.236271440457679e-16,9.887804417467684e-08,1.5463328014516894e-07,0.0009779158548642,0.0744540422819801,1.4402891661626231,1.7082196246233092,0.09960388066903071,1.4941667827838637e-07,1.798963990872991e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.1029930480033638e-07,3.328793699418434e-17,9.27492187146332e-08,1.1096614572026806e-07,8.675807320597683e-05,0.0716491439088896,1.8690015595387448,4.20405171795555,0.0,1.048414269747872e-07,5.769569914143025e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,2.80900089825962e-09,3.730641699154547e-19,8.518244809088696e-10,2.8463034580746963e-09,-0.000289280431894,0.0484593440954667,1.6113683388672961,2.951596096449124,0.0,2.3094315316349783e-09,6.107897919214552e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,4.2317964270527153e-08,1.5130145996064885e-16,1.1951390807413346e-08,6.185313691741992e-08,1.189333337647505e-05,0.0435317783055219,2.551087641078641,8.575546367639083,0.0041176764166861324,6.045615398425955e-08,1.2300465843237357e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.1032704989882075e-08,3.5039506972061773e-17,9.275176706919227e-09,3.022501789021059e-08,0.7836652314290401,0.1593648459824354,0.07795023295052994,-0.44473446388094634,0.06179327807542298,2.7095448026648443e-08,5.9194177899572e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.2747098924858614e-06,3.051923077743393e-14,9.576918115986365e-07,1.5409407364619583e-06,-0.0095247338429308,0.0609355466553567,2.2595923254324095,6.692698587984496,0.0,1.370535871038424e-06,1.7469754084541066e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.509897456500212e-07,5.5248301587759745e-14,9.724627078266703e-08,9.249368335193702e-07,0.0001100690043082,0.0503631681559557,4.985109859898022,32.41419226810429,0.032181886918072715,8.007628643158344e-07,2.3504957261769225e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.2818980000501632e-07,2.80163844205359e-16,8.828770292738168e-08,1.377692481795694e-07,0.6545842338042951,0.127847026424967,-0.16723858827646065,-0.8814103228195082,0.0,1.1364712593437695e-07,1.6738095596732592e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.6942058496842122e-06,4.803407343155709e-13,9.579337190171994e-07,3.187608282633888e-06,-0.0001046638364969,0.070590131225837,1.5775915051482896,3.0916750315747583,0.0,1.32517528573125e-06,6.930661832145402e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,3.152948952554994e-08,6.03160937269739e-16,1.090847145507013e-08,9.72625134692977e-08,6.835768378252172e-05,0.0680477883751661,1.830593954487642,4.2646584318282725,0.0,8.608643734817304e-08,2.4559335033134324e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.3620301061479512e-06,2.959975263287578e-14,8.881445868021993e-07,1.4093445296661032e-06,0.00013218339069,0.0513206696595444,1.5887431879675007,2.5191343128220565,0.006377865272237945,1.1299455938895594e-06,1.7204578644324826e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,7.00097436740864e-08,5.250274284150022e-16,1.038921144117922e-08,8.72582434986164e-08,4.277791706319392e-06,0.0449579236140381,2.6006443093319414,7.967602066763863,0.0,3.963172919356852e-08,2.291347700404725e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.761236589511797e-07,4.1684803220776355e-14,1.0421573078054901e-07,8.478668549203419e-07,0.7931175937216413,0.1546967895656804,0.28945972685942567,-0.760789408781546,0.0,5.337436866137584e-07,2.04168565701913e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.2669157359963645e-05,1.4095236647173146e-11,1.0654326040688939e-05,2.580044568037244e-05,-0.0074673674207461,0.057875513398602,2.355025014280395,6.954880960732119,0.011383817930277271,2.1194497341623868e-05,3.754362348944644e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.9886846177098478e-05,8.092514579447839e-10,1.0719120845771292e-05,0.00010560149052969257,0.0002828327920922,0.04813011779609,5.255431179719171,30.442274204317613,0.0,2.4070164068895356e-05,2.8447345358482644e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.3116654439776256e-07,1.3749768653345175e-14,9.85650856202943e-08,4.891697245091672e-07,0.6496561733268508,0.1307489597277522,0.009497928444962861,-0.35622074381333513,0.025856647334597246,3.38903348511721e-07,1.1725940752598563e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,4.078229607857774e-07,1.1058731052181415e-14,1.1614658133432338e-07,5.528401673534609e-07,4.152887706254679e-05,0.0699959691787186,1.6645672890711734,3.282497272316888,0.0,5.459012455928091e-07,1.0516050138802791e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.651355099004879e-06,2.2591514720857051e-13,9.086861978458115e-07,2.2354595078223332e-06,-3.5722235319720105e-05,0.0676760636402337,1.9268112428219133,4.0592912368266365,0.016393807836733772,9.254135188546448e-07,4.753053199876586e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,5.614925878301463e-06,3.4144115366577866e-12,8.443774971391456e-07,6.4033100782561255e-06,-1.1008299063884234e-06,0.0503627604184106,1.749323023515235,3.468127929918989,0.10004125407895004,1.8861878592736697e-06,1.847812635701408e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.426827777849199e-06,1.593433599149465e-12,8.23345886635374e-07,4.314753250144055e-06,2.2622199139802563e-05,0.044944080396327,2.617076807965134,8.231613433135806,0.08737929535551263,3.6920150014321436e-06,1.262312797665248e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.4601328102696264e-06,2.1067427111031115e-13,1.073492382379031e-06,2.75227810161042e-06,0.7852141991800935,0.1454492201969891,0.07687020350241111,-0.7601062096085749,0.028850868198522374,2.268811351602874e-06,4.5899266999627677e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,4.056160749909211e-08,1.3265918381922232e-16,1.114573438089681e-08,5.632116588240614e-08,-0.0092098278112727,0.060007831934991,1.9764378862712495,6.155684884845295,0.0,4.4974287272908806e-08,1.1517776860975487e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.1468272989032925e-06,6.342071805167857e-12,1.0161832803604308e-06,9.970733889924454e-06,0.0002538515967199,0.0502949086527184,5.726716674143935,38.90571826327779,0.09055448600485999,6.6946411513867545e-06,2.518347038270908e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.2467253358440559e-07,1.9249333417811644e-15,9.183538029976854e-08,2.3637810991358732e-07,0.6689121995780923,0.1337270935841199,-0.2743464441444202,-0.3971742367225205,0.0,2.1552597953425806e-07,4.387406228947993e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,2.174468874193511e-07,1.8590501481832503e-14,1.0975966536603056e-07,6.161789927475847e-07,6.062533815187235e-07,0.0751172360038982,1.4318158302950657,2.7462596489408937,0.0,2.643748929011964e-07,1.3634698926574254e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.979571668149748e-07,5.320938789966002e-14,9.71802347986172e-08,8.591549400939974e-07,-1.999826519573251e-05,0.0729838416881349,1.5763657295890294,3.3015575468655185,0.0,6.809022171362755e-07,2.306716018491657e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,2.793463320668527e-05,2.0307377978524317e-10,8.582245703947551e-06,5.1870798481893374e-05,-0.0001384314175444,0.0443234555441302,1.4326620432622843,3.033410029285242,0.007325883326619756,1.3386819199791517e-05,1.4250395776442256e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.172155900825015e-07,6.905733786592594e-14,8.849233129034682e-08,8.664463757661107e-07,1.953889443484899e-05,0.039087298509953,2.4261567686920142,9.477743134801129,0.05131724158128352,1.7462786467531036e-07,2.627876288296806e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.398335160532625e-05,5.58221121790331e-10,9.206755673200341e-06,8.032963459493173e-05,0.8051789876384037,0.1374376907114736,0.2210256271269608,-0.5278045505088237,0.0,2.9990157497064496e-05,2.3626703574352703e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.348792564483828e-09,2.868141037566105e-18,9.882506820229991e-10,7.451448613701435e-09,-0.0076559522379477,0.0605365332846163,2.4061270573700684,7.388613904552945,0.0,2.957917331399393e-09,1.6935586903222762e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.1089567347946345e-08,1.929201381606456e-16,9.68689029271912e-09,5.682607171501552e-08,-0.0006588076272084,0.0546666985913124,4.889339645234754,29.761165486483765,0.0,1.4237446196767273e-08,1.3889569401556179e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,2.9747626625226986e-07,5.559417291946467e-15,9.955211722952875e-08,3.658679949320363e-07,0.7001070789507743,0.1177841863660798,-0.19636260440267733,-0.6834498407079801,0.0,1.794253386502676e-07,7.45615000650233e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,1.9281265886662894e-06,2.2674741680529097e-12,9.6916266932381e-07,6.143516472795418e-06,0.0003352391902891,0.0678050763640417,1.2496439633197831,1.8744790662054935,0.0,5.586251494419937e-06,1.5058134572558813e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.950304873437764e-06,2.256666320578316e-12,1.0841701241562729e-06,6.770925952920597e-06,-0.0001140602235522,0.0664901459710272,1.6428826743981748,4.091462862334554,0.0,6.744980221527885e-06,1.502220463373574e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,2.2569743016846457e-06,9.826471608183587e-14,1.1628402250020996e-06,2.3656786344503105e-06,-0.0001314638711713,0.0460467139593692,1.300279470200144,2.4322907438126053,0.05151452861975278,1.2757353721941526e-06,3.1347203397087264e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.811087416835844e-06,1.9761562660468965e-12,1.135322390577191e-06,6.422538252207006e-06,-1.44235682614567e-05,0.0397228802413713,2.562077231590211,8.626264922950526,0.0,3.411085021706575e-06,1.405758253060211e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.741816984962514e-07,1.465782696603733e-14,1.0632631656991781e-07,5.306129904968237e-07,0.8202462571013406,0.1274096201927007,0.05712653427914677,-1.3006072039873675,0.08202823762355575,3.639063347001846e-07,1.2106951295035976e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.2341001721199615e-08,6.705228428594423e-18,8.467570540702127e-09,1.6410348369536207e-08,-0.0097034938058252,0.0590996329857824,2.530416931802492,8.564150578782284,0.005065643406019944,1.1521658588854899e-08,2.5894455832464247e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.41261075297864e-07,2.029869812512445e-14,1.0675755123417232e-07,5.931870742963072e-07,-0.0003363722775243,0.0532158063514446,4.7981072013586905,29.503395356174313,0.04506052757988218,4.152044727883381e-07,1.4247349972933374e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.1901351083252338e-07,1.4573191967740024e-15,9.846216148961771e-08,2.225458392412125e-07,0.7290809151600112,0.1044567410021125,-0.5622649208886111,-0.9725799981060204,0.0,1.3281029885462488e-07,3.817485031763717e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.2400382011805473e-08,6.380664168229108e-17,9.718425584269602e-09,3.426861606897913e-08,4.886740605817174e-06,0.0666368758297405,1.462966159427787,2.7219949629188402,0.08700786325425953,1.480013281385416e-08,7.98790596353582e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.9085910212323907e-08,8.34579100528646e-18,1.072061877977055e-08,2.114354513566184e-08,0.0001054728302025,0.0656923598400198,1.8771757591572233,3.545530357453923,0.0,1.4252538372737856e-08,2.8889082722174583e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.4354694240433486e-08,1.031589849999766e-16,1.0719554273858432e-08,4.902197281258043e-08,0.0001962945288293,0.0437032204800367,1.340643898903886,2.583709814852288,0.0,1.4055417879365386e-08,1.0156721173684774e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.16698416362205e-07,1.783162752792558e-14,9.550780978994798e-08,5.197457860483779e-07,1.94073869581012e-05,0.0385479078635893,2.2789246171890416,6.065218565335886,0.02386813895563631,3.9343264750096347e-07,1.3353511720864133e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.5436293194801346e-07,1.0201952220278271e-14,9.731657001145605e-08,4.57309021236827e-07,0.8358774468845995,0.1157458946614363,0.29584070522334094,-0.8823508555279996,0.06193024138056066,4.2404967958090667e-07,1.0100471385177167e-07
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,5.003443988368541e-06,4.4193895543598355e-12,8.772576913338897e-07,7.3608802766301935e-06,-0.0096372394535785,0.0541424680423519,2.569817638461139,9.315204434974987,0.04085479102092903,8.87405242701688e-07,2.102234419459408e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.5174349967496904e-09,3.1804702207951937e-18,1.043173762826004e-09,7.489267015014174e-09,0.0004309104168227,0.0507270085497045,5.806731400773232,38.06567253786729,0.0,1.7811717540215963e-09,1.7833872885033107e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.554358352454354e-08,4.485786859653389e-16,1.0079718771995793e-08,7.82246899984468e-08,0.720347707373245,0.0826859826398183,0.4357498807629558,-0.3857985191083828,0.0,1.491853402847197e-08,2.117967624788771e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,9.620607003474389e-08,7.446832356315272e-15,9.313268200353087e-08,3.96491896760344e-07,-0.000357493490526,0.0667074052340103,1.8694457572538914,2.776837930971844,0.0,2.732251534564615e-07,8.62950308900534e-08
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,6.593145554846183e-07,2.9731159281390815e-14,9.582827925901105e-08,7.202221084758498e-07,-4.626497788395336e-05,0.0645173706528137,1.2864451567931294,3.0104757613632054,0.04956567451887248,1.7110421052162932e-07,1.7242725794198202e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,3.003592992034783e-08,1.5407364958127075e-16,1.055381020817919e-08,5.0640435552807045e-08,-0.0002295881824952,0.0456764156255555,1.3869797250316411,2.2946979349729575,0.0,2.2380996517325226e-08,1.2412640717481142e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,2.976415816027287e-08,9.323195867033447e-17,9.873313590899937e-09,4.036710361919482e-08,-2.1322360426338786e-05,0.0413487074960215,2.114543831088313,6.2518781886882095,0.09573540124416632,3.2108576814432294e-08,9.655669768086235e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.896668815628819e-07,4.2146775233943286e-15,9.801125976357602e-08,3.4092536199909387e-07,0.8036215130705383,0.0807299328178243,0.5219975523556535,0.3303871944010612,0.0,1.7241912832190592e-07,6.492054777490967e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.924433540281138e-06,4.831581672006594e-12,1.0809440979605028e-06,9.998427131447185e-06,-0.0074943658209432,0.0499153099567255,2.9125503577652956,9.42999005370768,0.0,4.924247489571337e-06,2.1980859109704047e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,1.9521346056852025e-07,2.3491629692373554e-14,9.598427911711091e-08,6.906688140822333e-07,1.2296286298535408e-05,0.0467527333033312,4.558227545964677,24.935177172347277,0.08980435651243554,3.187250885545158e-07,1.5326979380286763e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,2.0667935162895646e-06,1.6872153033826432e-13,1.0890573563565663e-06,2.6029970721273953e-06,0.7203955051178731,0.0694785391721857,0.0217481073648573,-1.0621035152346008,0.0,1.1275837307552833e-06,4.107572644984679e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.7529425272962867e-09,7.299415826884958e-19,1.0208326222659258e-09,3.880141366491299e-09,0.0001774048330137,0.0681766388075035,1.4504424760278598,2.6245550755625526,0.0641715550250985,2.956929588355716e-09,8.543661877020271e-10
95,parameters/encoder.roberta.encoder.layer.11.attention.self.key.weight,4.373866030775802e-05,3.116813668894186e-10,1.0912921313333863e-05,7.851266450691638e-05,-7.673381010900008e-06,0.0672146966660593,1.2657660697351591,3.465950509392882,0.0,2.0414265826726985e-05,1.765449990482366e-05
