Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.300932685683785e-08,6.505794021133884e-16,9.409274187355676e-09,9.279452225595941e-08,-9.920277029305042e-06,0.039764444603185,3.077196165315656,12.478276923566808,0.029969391213271957,8.757361064876674e-08,2.550645804719637e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.5219789269273534e-06,2.952303782054284e-13,9.64244674229543e-07,2.8171394549023894e-06,0.6438848846203952,0.1354366076190484,0.6800304415768366,-0.14356607968678148,0.08770367662607433,1.9015364887892906e-06,5.433510634989394e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,2.9122411492164176e-07,6.636327412849025e-15,1.0237101288903853e-07,3.765140399946905e-07,-0.0143675512643725,0.0644239113303974,2.510888168442227,8.608933413436207,0.003503340692604318,2.572678523926773e-07,8.146365700635483e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,1.9051342860345247e-06,1.5620656237755422e-12,9.40942614082115e-07,4.84963448284938e-06,5.649138364106832e-05,0.0527436002953514,4.5199923629696555,24.330255654334966,0.0,9.77417040622702e-07,1.249826237432845e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,5.18160991914308e-09,3.674718178601574e-18,1.0369511689057909e-09,8.503661904707426e-09,0.563354952842928,0.1337718840011416,0.06406920334269012,-0.49119142087653594,0.0,2.5604262324754897e-09,1.9169554451268745e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.0347623253899397e-08,4.1059804261777734e-16,9.979476829133825e-09,8.03759643983711e-08,-0.0015558327343114,0.0693338446486832,1.5414443066796173,2.3188535651432085,0.0,4.899507674177004e-08,2.026321895992287e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.591912847543142e-06,5.557794936019731e-12,9.40532461353316e-07,9.050425337079478e-06,6.384512236459904e-05,0.0683007588039099,1.5505676377994886,3.7047638420230724,0.09516049801799825,3.924492539027422e-06,2.357497600427142e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.5776412049789696e-06,8.643940581100138e-13,1.0542596618461068e-06,4.548904591627741e-06,-0.0003400633170984,0.0463167858432113,2.415493478182453,6.328418376149756,0.0,2.621994528757539e-06,9.297279484397648e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.566210732795365e-07,2.894375224693106e-14,9.358948681545915e-08,6.795123949668725e-07,3.742173555552434e-05,0.0414278927484812,2.9888974506452826,11.172456686859848,0.04623783378742004,9.547514118567598e-08,1.701286344121149e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.3274186888639705e-09,1.519745181716962e-18,1.0364503882086318e-09,5.5229912341713354e-09,0.7251724091474895,0.1598234007989121,-0.029688010598443476,-0.5664104974125834,0.05600002866945089,3.91827009658691e-09,1.2327794538022453e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.512103218016548e-07,3.34334251301013e-14,9.505728570572389e-08,6.737861395229159e-07,-0.0120867382125935,0.0654896861363612,2.0886773744431273,5.674002754933323,0.0,5.609276468264237e-07,1.828480930447493e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,3.0947279606130535e-09,7.72926114847897e-19,9.891080485061649e-10,3.964488348779145e-09,-3.7825709321953616e-05,0.0529898501126537,3.5777941613140936,15.58705346293073,0.0,3.3244750519474377e-09,8.791621664106667e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.2115158066239333e-07,7.979343190619833e-15,9.602232876967685e-08,3.7964682115176665e-07,0.6014426031130518,0.1366549772009035,0.34259466181532033,0.21236100688602855,0.0,2.1912085118473858e-07,8.932716938658604e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.133070396375021e-06,6.409084036747751e-12,9.108394849678057e-07,8.56008768020584e-06,4.245785264334211e-05,0.0730500181582212,1.435616604467218,2.683788938226011,0.0,5.8259801778351366e-06,2.5316168819052675e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,5.3064162423961957e-08,5.035030854984398e-16,9.970087345985214e-09,8.532620661629138e-08,-0.0001044009550747,0.0706972257171937,1.615948350488094,3.7461982587011087,0.019939979620323435,3.889424905172538e-08,2.243887442583607e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1852574078391992e-07,4.9911571625890034e-17,9.909437234483631e-08,1.2245788985020653e-07,0.0003005280908609,0.0468599119080456,1.8500365428881997,5.32529246978938,0.021223924646362025,9.965957704399777e-08,7.064812214481715e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,3.1969641686359005e-08,5.013267968591994e-17,1.0527878557743193e-08,3.509648164754077e-08,-3.604736994115997e-05,0.0434356040770066,2.7452574959429348,9.16163286231966,0.06887693784653641,2.1083946254753574e-08,7.08044346675545e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.2163868255812326e-06,1.6093258992912417e-12,9.007922717210428e-07,4.8162839188278945e-06,0.7534604913671498,0.1650337278590578,0.27004152047597757,-0.6566411882654135,0.0937844973695909,1.4234319887717237e-06,1.2685920933425533e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,5.235298992545693e-07,3.385206241893026e-14,1.0059724610959102e-07,7.936736516084674e-07,-0.0102338210180238,0.0642531832515033,2.1532545877934894,6.1765530397787005,0.0,2.1073274776227938e-07,1.8398929974031169e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.2069406257985276e-07,3.174473437985087e-16,1.0270685249124582e-07,1.6644899981731663e-07,-4.967977173481456e-05,0.0523298965353802,3.921487695772964,19.995290677468365,0.0,1.0634364293251697e-07,1.781705205129369e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.9812821756556796e-05,5.579152812339382e-11,9.431265411048462e-06,3.2514735821277994e-05,0.6169147743106195,0.1365309746571016,-0.16856052991462905,-0.9557843002575505,0.021032429851882452,2.696081273115325e-05,7.469372672681008e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.1314194888712134e-07,2.4116359062720797e-16,1.0490506375007773e-07,1.6405880847375277e-07,0.0009779158548642,0.0744540422819801,1.4472415196862292,1.9365488187199766,0.0,1.5852423347319111e-07,1.5529442701758745e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.24991604407932e-07,3.436373918325344e-17,1.0510377808554276e-07,1.2574727115141693e-07,8.675807320597683e-05,0.0716491439088896,1.7951643629205827,4.246471571891995,0.0,1.1880671586930734e-07,5.862059295439909e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.1653793859970357e-09,5.072129028188731e-19,9.598956177006367e-10,3.2074145287969972e-09,-0.000289280431894,0.0484593440954667,1.3574630764551097,2.7862409696569967,0.0,2.6024295571205175e-09,7.121888112143247e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.380540488960426e-08,1.4910166049664934e-16,9.54728357573401e-09,4.941093866941493e-08,1.189333337647505e-05,0.0435317783055219,2.4608503318123685,8.346703926106253,0.0,4.829496878538522e-08,1.2210719081882497e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.0709140560386015e-08,4.2512644010011394e-17,9.132488580922441e-09,2.9760040100864954e-08,0.7836652314290401,0.1593648459824354,0.2663979430101221,-0.7540310216877076,0.06322597577214853,2.6678615137730906e-08,6.520172084386377e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.4105651002131342e-06,3.404284467588841e-14,1.059760071028014e-06,1.7051701231494695e-06,-0.0095247338429308,0.0609355466553567,2.112775709987424,6.405752381639305,0.0,1.5166039580244746e-06,1.8450703150798456e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.377030263428606e-07,6.431980268689135e-14,9.526147161771665e-08,9.060588463222682e-07,0.0001100690043082,0.0503631681559557,4.929196757150449,32.71333573577014,0.0,7.844192713777633e-07,2.53613490743082e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.3399499162296695e-07,2.61258979717789e-16,9.228589180810462e-08,1.4400825381583767e-07,0.6545842338042951,0.127847026424967,-0.12443725123476801,-0.5960130777569517,0.0,1.1879373933772582e-07,1.6163507655140608e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.9049543470979054e-06,4.874271087530959e-13,1.0770946178787015e-06,3.5841266018415276e-06,-0.0001046638364969,0.070590131225837,1.6698835727025563,2.6884533518299873,0.009769527231238162,1.4900187138953527e-06,6.98159801731019e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.986486981739287e-08,5.56370264854256e-16,1.033255167827629e-08,9.212747642232345e-08,6.835768378252172e-05,0.0680477883751661,1.8269211108550543,3.8481885865408305,0.09661788120882873,8.154144843870551e-08,2.3587502302156874e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.3956945520396026e-06,3.014932164291121e-14,9.100963008292295e-07,1.4441784165585311e-06,0.00013218339069,0.0513206696595444,1.4719410034740268,2.882228144902702,0.0,1.157873752110368e-06,1.7363560015996494e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,7.266177575121762e-08,4.387866698707481e-16,1.0782764117594807e-08,9.056366426732735e-08,4.277791706319392e-06,0.0449579236140381,2.7204962802498587,8.38802130806282,0.07115049812101151,4.1133014751516145e-08,2.0947235375360352e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,4.980345521800438e-07,4.29754990812941e-14,9.009009437990283e-08,7.329450593424373e-07,0.7931175937216413,0.1546967895656804,0.17397187175472112,-0.6875485953731318,0.01833203981324896,4.613988573660267e-07,2.073053281546186e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.1096401111138664e-05,1.5284916240051955e-11,9.915142947491728e-06,2.4010444776415583e-05,-0.0074673674207461,0.057875513398602,2.3324059356586417,7.611702731060197,0.0,1.9724051060562946e-05,3.909592848373339e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.7639126783869537e-05,6.435921007015626e-10,9.912960983314242e-06,9.765945085081409e-05,0.0002828327920922,0.04813011779609,5.0485463658610685,30.349911625355055,0.0,2.2259903653485043e-05,2.5369117065864998e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.3917969381509843e-07,1.2403923893631401e-14,1.0458656588444461e-07,5.190537937352514e-07,0.6496561733268508,0.1307489597277522,0.033355962123377186,-0.2439195001483832,0.08046603512418854,3.596074326372017e-07,1.1137290466550382e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.1631717161589796e-07,1.156565514420664e-14,9.008604623374182e-08,4.2879596027641087e-07,4.152887706254679e-05,0.0699959691787186,1.748356916678329,3.1525552768482923,0.0,4.234139678030976e-07,1.0754373595987189e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.8069788721912397e-06,1.9128274671385863e-13,9.94320822910009e-07,2.4461293047801637e-06,-3.5722235319720105e-05,0.0676760636402337,1.9812633961396195,4.1341267333870775,0.030316322113166927,1.0126245273461635e-06,4.373588306114998e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.724888629361517e-06,3.4703817748819642e-12,1.0112946728902322e-06,7.669121208162218e-06,-1.1008299063884234e-06,0.0503627604184106,1.6793259581812559,3.5973998289480056,0.0,2.259050887330025e-06,1.8628960719487178e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.941924301756549e-06,1.485666310411454e-12,9.981018409104487e-07,5.230563766635204e-06,2.2622199139802563e-05,0.044944080396327,2.419293121245717,7.92063471182365,0.03343332521661513,4.475648727240625e-06,1.2188791205084505e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.159450664556675e-06,2.290998742138205e-13,9.422880865813344e-07,2.4158893986361737e-06,0.7852141991800935,0.1454492201969891,0.17433841177771997,-0.12177936688791535,0.06448678813146287,1.9915128811422142e-06,4.786437863524612e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.839250474918053e-08,1.4666651185905726e-16,1.0549696783128317e-08,5.330929324406241e-08,-0.0092098278112727,0.060007831934991,2.4746520585195615,6.37424119089831,0.0,4.256920877099875e-08,1.2110595024979458e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.080432891883842e-06,6.408852911181376e-12,9.847560265906107e-07,9.662371421966061e-06,0.0002538515967199,0.0502949086527184,5.486219464709738,38.73758913840668,0.0,6.4875976087220026e-06,2.5315712336770963e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.2587351534679085e-07,2.365728187674523e-15,9.272003880241352e-08,2.386551615694047e-07,0.6689121995780923,0.1337270935841199,-0.08080746096677911,-0.8361527091286246,0.013901224101326527,2.1760216073711797e-07,4.8638751913207264e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,1.8704655988821803e-07,1.5635867992234607e-14,9.441463184343091e-08,5.300336198722071e-07,6.062533815187235e-07,0.0751172360038982,1.5096822754046955,2.476622567830822,0.044139283961876385,2.2741375986044185e-07,1.250434644123179e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.767916145064531e-07,4.6327409036321815e-14,9.423324400780578e-08,8.331010650279003e-07,-1.999826519573251e-05,0.0729838416881349,1.64316106363721,3.2338442496272344,0.0,6.602538562066904e-07,2.152380287874841e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.40930320831361e-05,2.103795029224719e-10,1.0474265975327629e-05,6.330610406575376e-05,-0.0001384314175444,0.0443234555441302,1.5145234776962486,3.0143116504543874,0.0,1.6338043642556594e-05,1.4504464930581615e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.313740866651829e-07,7.137666403532306e-14,9.149537911490231e-08,8.958498265046974e-07,1.953889443484899e-05,0.039087298509953,2.336116228029808,9.049543839220187,0.0,1.8055398077456118e-07,2.6716411442280773e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,8.695980181137904e-05,5.691114795193998e-10,1.082159203787211e-05,9.441920313668058e-05,0.8051789876384037,0.1374376907114736,0.000800148139170502,-0.6009719492726394,0.0,3.525033802400782e-05,2.385605750159485e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.2227157621632915e-09,3.5258471689116484e-18,9.686256140096642e-10,7.303474836903822e-09,-0.0076559522379477,0.0605365332846163,2.4005222038886407,7.838002991911501,0.0,2.899177853792654e-09,1.8777239330933738e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.363766339688595e-08,1.9183876368300498e-16,1.0857285420990572e-08,6.369194460964795e-08,-0.0006588076272084,0.0546666985913124,5.167413530129004,29.926596285022026,0.0890681600703876,1.595765125372429e-08,1.3850587124126003e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,3.0722524683011997e-07,6.2110807256535916e-15,1.0281466879231963e-07,3.7785832956136965e-07,0.7001070789507743,0.1177841863660798,0.09675036106859188,-0.5127897244298093,0.0,1.8530551915580163e-07,7.881041000815561e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,2.068943336519688e-06,2.5334598239883463e-12,1.0399434655834054e-06,6.592195524870125e-06,0.0003352391902891,0.0678050763640417,1.193628539688601,2.274503178242828,0.0691300461964246,5.994231848385973e-06,1.5916845868413586e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.200816640555558e-06,2.548849823065244e-12,9.476102725552397e-07,5.91807396711994e-06,-0.0001140602235522,0.0664901459710272,1.8630254728326812,4.427196471862383,0.010601272445945354,5.895396306991807e-06,1.5965117672805436e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.990476272255626e-06,8.412592568314969e-14,1.0255348829463453e-06,2.086345062121745e-06,-0.0001314638711713,0.0460467139593692,1.389363812796229,2.697406108367234,0.0,1.1250996460767262e-06,2.9004469600933876e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.4409007084071846e-06,1.8600936214718817e-12,9.85813963249024e-07,5.576766512380495e-06,-1.44235682614567e-05,0.0397228802413713,2.6902648582176005,8.980503274184994,0.03489531739961354,2.9618857798782314e-06,1.363852492563577e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.2579496231405637e-07,1.2077354016297832e-14,9.257689095725733e-08,4.6199758015154054e-07,0.8202462571013406,0.1274096201927007,0.005217961531676758,-0.6934598412770363,0.0,3.168483415302065e-07,1.0989701550223208e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.3420929491048505e-08,8.357948043926309e-18,9.20854479681541e-09,1.784637368721471e-08,-0.0097034938058252,0.0590996329857824,2.624329317569666,8.157174574509654,0.0,1.2529887851431562e-08,2.891011595259747e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.2352980021548138e-07,1.7413639222804937e-14,9.335720365743766e-08,5.187294562477165e-07,-0.0003363722775243,0.0532158063514446,5.01650950164618,29.638419912641826,0.0,3.630874638605645e-07,1.3196074879601487e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.2181138966671576e-07,1.4343774220594507e-15,9.972000716568328e-08,2.253888432681499e-07,0.7290809151600112,0.1044567410021125,-0.18574523264829187,-1.0234611539557712,0.002775509370523599,1.3450693904232665e-07,3.787317549479382e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.1671095579711645e-08,5.3366105003041907e-17,9.402024019502268e-09,3.315293702687317e-08,4.886740605817174e-06,0.0666368758297405,1.5407705134910556,2.5297784610254244,0.012899106934223248,1.4318286743164741e-08,7.305210811676957e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.6151036308531283e-08,8.810513682725594e-18,9.072090418312506e-09,1.7892265099132757e-08,0.0001054728302025,0.0656923598400198,1.533916089063428,3.6918188765763733,0.0,1.2060900537936471e-08,2.9682509467236078e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.430034837883535e-08,9.384915397698412e-17,1.0702596957665085e-08,4.89444247100971e-08,0.0001962945288293,0.0437032204800367,1.346142761785537,2.1389400166745274,0.020479218514972766,1.4033183543951709e-08,9.687577301729476e-09
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.223685050311908e-07,1.6456938484026456e-14,9.655588296559714e-08,5.254493156101178e-07,1.94073869581012e-05,0.0385479078635893,2.2650440668310527,6.469864997097529,0.0,3.977500557336229e-07,1.2828459955905248e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.387474647174058e-07,1.1511127842566674e-14,9.302818775416068e-08,4.3715709960064254e-07,0.8358774468845995,0.1157458946614363,-0.12212555596779051,-0.8223348999361149,0.0,4.0536337444384233e-07,1.0728992423600026e-07
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,6.248739434736341e-06,4.531533479636276e-12,1.0955963018687172e-06,9.192912515035447e-06,-0.0096372394535785,0.0541424680423519,2.5094925411416256,8.943488806521481,0.08135238440053308,1.108269453510942e-06,2.1287398806891073e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.230101369741996e-09,3.195043955513554e-18,9.579585701787952e-10,6.877480796635837e-09,0.0004309104168227,0.0507270085497045,5.728506399555481,37.58406996245907,0.0,1.6356706883644898e-09,1.787468588678848e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.673003207310672e-08,4.1940878169635793e-16,1.0849108127293168e-08,8.41956148989959e-08,0.720347707373245,0.0826859826398183,0.12888834235326863,-0.5033001730216048,0.01709787664622737,1.6057272274824386e-08,2.0479472202582712e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,1.0383381604599972e-07,9.975793958719359e-15,1.0051675291936228e-07,4.2792795358001013e-07,-0.000357493490526,0.0667074052340103,1.5418898980715288,2.8346430879288396,0.0,2.9488794535410003e-07,9.987889646326373e-08
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,7.425452101743784e-07,3.189411395938039e-14,1.0792546466796675e-07,8.111416204323592e-07,-4.626497788395336e-05,0.0645173706528137,1.636119189898278,3.090861533109079,0.0,1.9270409079641268e-07,1.7858923248443729e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,3.0497050052574946e-08,1.1284462748842636e-16,1.0715835301845377e-08,5.141788191122092e-08,-0.0002295881824952,0.0456764156255555,1.6252882318460335,2.4191835883487856,0.0,2.2724595936447992e-08,1.0622835190683621e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,2.8089268284428287e-08,7.165033400333027e-17,9.317722101115789e-09,3.809556438046036e-08,-2.1322360426338786e-05,0.0413487074960215,2.3850069871367987,6.6533424148004565,0.08156030802639068,3.030176172009342e-08,8.464652030847476e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.874701618759384e-07,5.007966407930557e-15,9.726798092305712e-08,3.383399181594632e-07,0.8036215130705383,0.0807299328178243,0.38985668696236625,0.1331913440241121,0.07519023840895647,1.7111156947518234e-07,7.076698670941527e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.931366040873676e-06,5.892003583673868e-12,1.0828535826091014e-06,1.0016089324296612e-05,-0.0074943658209432,0.0499153099567255,2.920822244742106,9.509847710043859,0.0,4.932946158637552e-06,2.4273449659399194e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,1.9685786643308714e-07,3.306023626293321e-14,9.679281512188605e-08,6.964867522768776e-07,1.2296286298535408e-05,0.0467527333033312,4.60398382507094,25.005268380311612,0.033828502999120706,3.2140991061175134e-07,1.8182474051386192e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.7682701493351806e-06,1.449903183296597e-13,9.317561715678417e-07,2.2270255761751084e-06,0.7203955051178731,0.0694785391721857,-0.1642627136413015,-1.3129466288028808,0.0007487405938760184,9.647178763895525e-07,3.807759424250167e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.5298877290441695e-09,7.375876685214594e-19,9.38120537886767e-10,3.5657562527045542e-09,0.0001774048330137,0.0681766388075035,1.3425669690335047,2.7989459546691537,0.05749646531417074,2.7173469140947455e-09,8.58829242935672e-10
