Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.85564306200011e-06,6.532926983901045e-12,1.00958948981271e-06,9.714937733784024e-06,6.384512236459904e-05,0.0683007588039099,1.5765498325059657,3.8587040371672336,0.06712307952630173,4.2126418630457966e-06,2.555959112329664e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.264437995938023e-06,9.8560018069804e-13,9.619649094284828e-07,4.150672506829489e-06,-0.0003400633170984,0.0463167858432113,2.0984049927057673,6.094879510071455,0.057607423081495295,2.3924530366280917e-06,9.927739826859083e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.827487120200152e-07,3.564714528096143e-14,9.89446323497174e-08,7.183937681979831e-07,3.742173555552434e-05,0.0414278927484812,3.0007197672811294,11.465770699183098,0.04814973334802473,1.0093818295831976e-07,1.8880451605022966e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.3593935978759248e-09,1.3782563376121197e-18,1.0614164423529635e-09,5.656029245213341e-09,0.7251724091474895,0.1598234007989121,0.020665966857383533,-0.6052441367914438,0.008031709079659355,4.012653527281147e-09,1.1739916258696736e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.430754857726879e-07,2.6440173984535927e-14,9.197908642223559e-08,6.519672121623706e-07,-0.0120867382125935,0.0654896861363612,2.118465850107502,5.325285038328655,0.0,5.42763367594896e-07,1.62604347987795e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,3.008987642398923e-09,8.62163147627585e-19,9.617045287440348e-10,3.854651071672177e-09,-3.7825709321953616e-05,0.0529898501126537,3.476200595523443,15.758783586442338,0.0,3.232369525233404e-09,9.285274081186752e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.3597925360498526e-07,8.027403759567987e-15,1.0777444688813869e-07,4.2611157932458727e-07,0.6014426031130518,0.1366549772009035,0.19646817886963908,0.06462277702820776,0.0,2.4593892733781507e-07,8.959577980891727e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.66659474725997e-06,6.532517933295635e-12,1.0284167334473003e-06,9.66508101085553e-06,4.245785264334211e-05,0.0730500181582212,1.316549627535508,2.516299209793275,0.06380261227696986,6.57803663817858e-06,2.5558790920729477e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,4.799287305243318e-08,5.260762433847554e-16,9.017255987092859e-09,7.71716656801912e-08,-0.0001044009550747,0.0706972257171937,1.9115578154732624,3.476664191680229,0.0045379443916603755,3.5177164246848864e-08,2.2936352006907187e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1254037670205132e-07,5.1345379974772116e-17,9.409026190413984e-08,1.1627395840541537e-07,0.0003005280908609,0.0468599119080456,2.009426771556915,5.111163108459751,0.04207148028655586,9.462692465213619e-08,7.165569061475307e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,3.0484711086360517e-08,4.6365683153764645e-17,1.0038878112357182e-08,3.346631512700214e-08,-3.604736994115997e-05,0.0434356040770066,2.584561732912921,8.585704618583453,0.06442723210752228,2.010463603071169e-08,6.809235137206281e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.483525056104604e-06,1.737253959343488e-12,1.0986208312516042e-06,5.874017804723168e-06,0.7534604913671498,0.1650337278590578,0.3572880237448075,-0.320367445991955,0.08931582478590167,1.7360406875457699e-06,1.3180493008015626e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,4.858423782986256e-07,4.193212439444579e-14,9.335551870058604e-08,7.365392025163254e-07,-0.0102338210180238,0.0642531832515033,1.9641401314660745,6.021804770141619,0.0,1.9556265937057005e-07,2.0477334883828455e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.0863240283717002e-07,2.9215212723529835e-16,9.244275928308408e-08,1.4981478304316464e-07,-4.967977173481456e-05,0.0523298965353802,3.8151976707199173,20.325534589771166,0.0,9.571610410059862e-08,1.70924581975589e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.2871680262348525e-05,5.505523407156007e-11,1.0887337987556536e-05,3.75346152434291e-05,0.6169147743106195,0.1365309746571016,0.12216234911614651,-1.1473707249758456,0.0,3.112323403383589e-05,7.419921432977581e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.1194212243116894e-07,2.721861039004308e-16,1.037925862641517e-07,1.6231902848343972e-07,0.0009779158548642,0.0744540422819801,1.2609210630428038,2.285153555326522,0.08171871328480669,1.5684314550271193e-07,1.6498063640937705e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.216014611474575e-07,3.2355920251808744e-17,1.0225305169783909e-07,1.2233663196619834e-07,8.675807320597683e-05,0.0716491439088896,1.5677404129540853,3.7377702101059658,0.0027857122284159932,1.1558432514145553e-07,5.688226459258521e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,2.9944930262596143e-09,4.865373392353564e-19,9.080746358106262e-10,3.0342588573410797e-09,-0.000289280431894,0.0484593440954667,1.623975472101298,3.1013765626965846,0.0,2.461934640316314e-09,6.975222858341921e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.662653117879038e-08,1.3828446906765983e-16,1.034402281828338e-08,5.353437687430729e-08,1.189333337647505e-05,0.0435317783055219,2.4833882309537536,8.221576849650932,0.08023806684231123,5.232527714941169e-08,1.1759441698807806e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.266511820616094e-08,4.440597853639031e-17,9.99505182745082e-09,3.257087491097801e-08,0.7836652314290401,0.1593648459824354,0.2267202720391889,-0.42409952116795474,0.018466364744767018,2.9198409461279673e-08,6.663781099075083e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.4092532582179107e-06,3.0788890753677064e-14,1.0587744818015223e-06,1.7035842950468106e-06,-0.0095247338429308,0.0609355466553567,2.168238609872598,6.718446965255583,0.0009813206753762182,1.51519349865471e-06,1.7546763449045827e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.923776524144524e-07,6.123960090070518e-14,1.0342888673819614e-07,9.837414455497236e-07,0.0001100690043082,0.0503631681559557,5.199213351458089,32.750686614277036,0.028286706117991223,8.516728809331163e-07,2.474663631702402e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.534660490400163e-07,2.582653045207164e-16,1.056961236116582e-07,1.6493435668442116e-07,0.6545842338042951,0.127847026424967,-0.461122461405883,-0.6544792978866599,0.09478772877530617,1.3605587496992353e-07,1.6070634851203494e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.6367318945422493e-06,5.01707891079253e-13,9.254369361699259e-07,3.0794723937863803e-06,-0.0001046638364969,0.070590131225837,1.5726316941667655,2.600787026837203,0.0451401106011456,1.2802202615577989e-06,7.08313413030738e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.9491100367957122e-08,5.70935672270064e-16,1.020323612539862e-08,9.097446834457778e-08,6.835768378252172e-05,0.0680477883751661,1.5683473820334375,4.157915411546857,0.06366234274466342,8.052092825979689e-08,2.3894260236928528e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.461376772617974e-06,2.84973270035892e-14,9.529259772016634e-07,1.5121423168061184e-06,0.00013218339069,0.0513206696595444,1.5217363298921844,2.8513278278361014,0.09237934586632851,1.2123639835703112e-06,1.688115132435854e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.528140366612259e-08,5.02234480540407e-16,9.687541623086373e-09,8.136496890415628e-08,4.277791706319392e-06,0.0449579236140381,2.6679421165065897,8.195089463527738,0.030606994604961413,3.695506904747374e-08,2.2410588580856307e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.990582822859791e-07,4.750214023764807e-14,1.0836440354181689e-07,8.816191694686786e-07,0.7931175937216413,0.1546967895656804,0.18375983822411468,-0.8470572698310501,0.0,5.549912264771595e-07,2.1794985716363313e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,1.9181320610199618e-05,1.5296557699369658e-11,9.015070142526947e-06,2.1830834407426663e-05,-0.0074673674207461,0.057875513398602,2.5296890292849468,7.1593289439825165,0.08521817266597793,1.793354919312991e-05,3.911081397691649e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,2.8009751351439072e-05,5.973926972484526e-10,1.0045888007619465e-05,9.896900711949422e-05,0.0002828327920922,0.04813011779609,4.884967811422844,30.270899182444122,0.0,2.2558395976713116e-05,2.444161813891324e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.3068267766880173e-07,1.2616720752930368e-14,9.820148401907953e-08,4.873652022082125e-07,0.6496561733268508,0.1307489597277522,0.039894167666026895,-0.41547153384419677,0.0,3.376531512496741e-07,1.1232417706322344e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.6405761297820326e-07,1.1290991376235126e-14,1.0368236029349906e-07,4.93512359621392e-07,4.152887706254679e-05,0.0699959691787186,1.6940591603364215,2.9547294815764404,0.0,4.873180853020695e-07,1.0625907667693676e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.696983240449032e-06,1.7464459013320594e-13,9.337938578449504e-07,2.2972268785574706e-06,-3.5722235319720105e-05,0.0676760636402337,1.7537758361831837,4.324393496417239,0.0,9.509833668891932e-07,4.179050013259065e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.733899191990047e-06,3.737112540506539e-12,1.0126496892314977e-06,7.67939693178539e-06,-1.1008299063884234e-06,0.0503627604184106,1.7723710433057795,3.205571829416072,0.0,2.2620777507657185e-06,1.933161281555819e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.9330831391891067e-06,1.4761678927206928e-12,9.951023141622302e-07,5.214844713445227e-06,2.2622199139802563e-05,0.044944080396327,2.62765110741067,8.227825743744894,0.08256713528864837,4.462198368246455e-06,1.2149764988347276e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.5203186012104693e-06,2.079069753918699e-13,1.0997547808287194e-06,2.8196110658077606e-06,0.7852141991800935,0.1454492201969891,0.5365025651195912,-0.4365636820954867,0.0,2.3243165686878076e-06,4.559681736611338e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.294169234118553e-08,1.2249462228095228e-16,9.051893539976069e-09,4.5740655590058303e-08,-0.0092098278112727,0.060007831934991,2.155668549224454,6.592477821269659,0.04959151973024128,3.652540483365752e-08,1.1067728867340049e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,1.9379766297271373e-06,6.5959144722456676e-12,9.173255109360738e-07,9.000746948659136e-06,0.0002538515967199,0.0502949086527184,5.5595766381657965,39.13697530730627,0.06840269424441066,6.043363666199375e-06,2.5682512478816528e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3662245245331868e-07,2.059595139426483e-15,1.0063784313842607e-07,2.5903505891945653e-07,0.6689121995780923,0.1337270935841199,-0.05533315458676022,-0.5783762586226837,0.0,2.3618424238919345e-07,4.538276258037277e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,2.0012819213084945e-07,2.0275358959444916e-14,1.0101778719061995e-07,5.671030259898208e-07,6.062533815187235e-07,0.0751172360038982,1.524155073191416,2.3591381511188874,0.002001184738536699,2.4331858684676157e-07,1.4239156913049638e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,7.497310725509099e-07,5.568757130287667e-14,1.0438898707609534e-07,9.228863680324419e-07,-1.999826519573251e-05,0.0729838416881349,1.6080552164662174,3.536119510728683,0.06243981077340802,7.314110003131494e-07,2.3598214191518115e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.351727198484326e-05,1.9574071313120176e-10,1.0297377501671365e-05,6.223699620199574e-05,-0.0001384314175444,0.0443234555441302,1.3507826295811938,3.0937742166229336,0.04523893204401122,1.606212821237096e-05,1.3990736690081828e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.2997798164273434e-07,5.492185209384665e-14,9.119926221251569e-08,8.929504858145514e-07,1.953889443484899e-05,0.039087298509953,2.371404099412515,8.950662395839075,0.04738516178025079,1.7996963338983268e-07,2.3435411686984869e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.697325862565425e-05,5.140802280399299e-10,9.578830509287717e-06,8.357601547933706e-05,0.8051789876384037,0.1374376907114736,0.20110853264308665,-0.48887088816405094,0.0,3.120215696039727e-05,2.267333738204259e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.078572726174804e-09,3.3046725720075795e-18,9.461883628036046e-10,7.134297089358616e-09,-0.0076559522379477,0.0605365332846163,2.5533580976813743,7.520990038093941,0.013467550286715136,2.8320212755897346e-09,1.817875840646874e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.2288505137605088e-08,1.7079236319167325e-16,1.0237588116178758e-08,6.005662280660179e-08,-0.0006588076272084,0.0546666985913124,5.125135430824194,30.072482432439582,0.07691182437604663,1.504684223566703e-08,1.3068755227322658e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,3.0842470349955893e-07,6.405496220217019e-15,1.0321607375975481e-07,3.7933354912151885e-07,0.7001070789507743,0.1177841863660798,-0.1802841778062664,-0.5663565636852171,0.050653138709585876,1.8602898164180683e-07,8.003434400441487e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,1.9965764946911596e-06,2.7124218996222553e-12,1.0035686538831095e-06,6.361615806986939e-06,0.0003352391902891,0.0678050763640417,1.386604296673828,2.4334805823581034,0.028281985906582797,5.784567513747707e-06,1.646943198662982e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.721279978354202e-06,2.0106113987879434e-12,1.04244084234316e-06,6.5103156751332175e-06,-0.0001140602235522,0.0664901459710272,1.9050530408988895,4.4667140605588145,0.012061260143454856,6.4853685847406695e-06,1.4179602952085589e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.7697636582362848e-06,8.644291488379688e-14,9.118191416747316e-07,1.8550021022353598e-06,-0.0001314638711713,0.0460467139593692,1.38977018250937,2.81054594530847,0.0,1.0003437334446067e-06,2.940117597712665e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.715190579886825e-06,1.7304949697895298e-12,1.0965922445412846e-06,6.203441151248122e-06,-1.44235682614567e-05,0.0397228802413713,2.6034187651260385,8.654090921325993,0.0,3.2947199943556885e-06,1.3154827896211831e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.514437912348757e-07,1.3937025801466566e-14,9.986518302082554e-08,4.983692195746101e-07,0.8202462571013406,0.1274096201927007,0.14136280259397285,-1.0151024987221489,0.05582402505766302,3.417928306899856e-07,1.180551811716308e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.4176371881446471e-08,7.527895947292388e-18,9.726878873306375e-09,1.8850917165905737e-08,-0.0097034938058252,0.0590996329857824,2.5789415514406384,8.007855721153044,0.0,1.3235174950675862e-08,2.7437011403016153e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.430946664418461e-07,1.599496629677134e-14,1.0814328116779654e-07,6.008867365271156e-07,-0.0003363722775243,0.0532158063514446,4.851751748453109,29.718158415595,0.027646250549923358,4.205938926454441e-07,1.2647120738243684e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.3105743284805927e-07,1.3217751614552719e-15,1.038767616663569e-07,2.3478400994819115e-07,0.7290809151600112,0.1044567410021125,-0.32901340008393515,-0.8102126225860998,0.0,1.4011376098435748e-07,3.6356225896746655e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.172697643820943e-08,4.70964566243749e-17,9.426267979476237e-09,3.323842484062814e-08,4.886740605817174e-06,0.0666368758297405,1.2603340461457027,2.3832403968509506,0.0,1.4355207726346346e-08,6.862685817110886e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.638428099981884e-08,7.055321483991528e-18,9.203104731482885e-09,1.815065569214244e-08,0.0001054728302025,0.0656923598400198,1.9114847867061155,3.7455338099692987,0.05891099437557357,1.2235077660003551e-08,2.65618551385093e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.4109301058179965e-08,1.1641711381426776e-16,1.064298524613862e-08,4.867181228358155e-08,0.0001962945288293,0.0437032204800367,1.4158836615033612,2.5982085878328287,0.023169101812688633,1.3955021010827369e-08,1.0789676260864724e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,5.337553004426228e-07,1.628598596730097e-14,9.866064631658398e-08,5.369032677498474e-07,1.94073869581012e-05,0.0385479078635893,2.2274504394705836,6.29255952092403,0.0,4.064203688667893e-07,1.2761655835862746e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.6463596151457784e-07,9.932958715234489e-15,1.0013779060455969e-07,4.7056647192557945e-07,0.8358774468845995,0.1157458946614363,0.1505257500634658,-0.9893049860563871,0.09638438040257742,4.36342937434033e-07,9.966422986826562e-08
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,6.102734103058227e-06,4.272766383579704e-12,1.0699970745188883e-06,8.978114913876987e-06,-0.0096372394535785,0.0541424680423519,2.745823792853789,8.934464861692025,0.03540893998830743,1.082374110804047e-06,2.0670670970192772e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.34317197346597e-09,3.534867360412995e-18,9.914921784077293e-10,7.11822893942176e-09,0.0004309104168227,0.0507270085497045,5.474879678955746,37.58180620621229,0.0,1.6929277992277793e-09,1.880124293873411e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.5448535403146498e-08,3.6381091479729235e-16,1.0018081870056423e-08,7.774635050746145e-08,0.720347707373245,0.0826859826398183,0.20667928231596316,-0.45072704718044165,0.0,1.4827308048879487e-08,1.9073828005864274e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,9.469188974249253e-08,8.027444481667819e-15,9.166687354047517e-08,3.902515398276157e-07,-0.000357493490526,0.0667074052340103,1.4736627733144803,2.8223290369672696,0.053743968548427716,2.6892488277123645e-07,8.959600706319349e-08
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,7.46463617810291e-07,3.501463487956562e-14,1.084949868452966e-07,8.15422011007584e-07,-4.626497788395336e-05,0.0645173706528137,1.6040803465725957,3.333345918237167,0.08922250012030193,1.9372098939127523e-07,1.871219786117217e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.7989096746322167e-08,1.1617565267592776e-16,9.83460860850314e-09,4.718948451811393e-08,-0.0002295881824952,0.0456764156255555,1.6256555505884818,2.0370706003123478,0.09848916234623216,2.0855817631207903e-08,1.0778481000397399e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,3.212070707980461e-08,7.992020551413621e-17,1.0655023805902368e-08,4.356313066307098e-08,-2.1322360426338786e-05,0.0413487074960215,2.271986073542273,6.727446495566013,0.04432146074167498,3.46507428515939e-08,8.939810149781494e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,3.15652430341366e-07,5.689166276624222e-15,1.0680369180718951e-07,3.7150922638928853e-07,0.8036215130705383,0.0807299328178243,0.4464193065713285,0.03978264381225363,0.07993844409863778,1.8788657025098944e-07,7.542656214241918e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.962054359539015e-06,6.51914344056462e-12,1.091306358429393e-06,1.0094275109534815e-05,-0.0074943658209432,0.0499153099567255,2.6399539190446437,9.651474852701407,0.09954740840004822,4.971452830898878e-06,2.5532613341694226e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,2.0622265923073187e-07,2.792644275807013e-14,1.0139737918803833e-07,7.29619561443e-07,1.2296286298535408e-05,0.0467527333033312,4.463663341592891,25.0915518487698,0.006653889485955822,3.3669981124171503e-07,1.6711206646460373e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.891162710455547e-06,1.4075355907175413e-13,9.965120587306322e-07,2.3818010649993797e-06,0.7203955051178731,0.0694785391721857,-0.032087796274633956,-0.8798202075639661,0.0,1.0317645607622356e-06,3.7517137293742724e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.9303296211962013e-09,5.596270927682414e-19,1.0866104328909182e-09,4.130160026197469e-09,0.0001774048330137,0.0681766388075035,1.4835455419912202,2.6346207439574907,0.0,3.1474606805758773e-09,7.480822767371524e-10
