Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,4.078506450326147e-08,1.5704739975050768e-16,1.0146829322208355e-08,5.22039703969954e-08,0.0001040482220213,0.0421736568456787,1.4415151277300386,3.3895286285387067,0.0,4.5558881245872214e-08,1.2531855399361568e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.2589322055475762e-08,7.1217888371175215e-16,9.10549672219463e-09,8.979866049335645e-08,-9.920277029305042e-06,0.039764444603185,3.264087664003693,12.110105026006226,0.0637348462210819,8.474630548917939e-08,2.668667989300565e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.645039357486249e-06,2.8424785530849494e-13,1.0112951723553856e-06,2.9546022982922485e-06,0.6438848846203952,0.1354366076190484,0.43204174195813805,-0.49641587885641414,0.04088250317690205,1.9943223152430267e-06,5.331489991629871e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,3.048391839193277e-07,6.1197941902551216e-15,1.0715697782955275e-07,3.9411651304025025e-07,-0.0143675512643725,0.0644239113303974,2.445092826603208,8.524867513798222,0.0,2.6929542628419807e-07,7.82291134441336e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,1.916538023044776e-06,1.2851339202107142e-12,9.46574900578342e-07,4.878663384719271e-06,5.649138364106832e-05,0.0527436002953514,4.457492788632905,24.372090969747898,0.0,9.832676554388364e-07,1.133637473009213e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,4.362276091279593e-09,3.593079160568693e-18,8.729849144433931e-10,7.1590338898696975e-09,0.563354952842928,0.1337718840011416,-0.002841370390518738,-0.16230484694141936,0.0,2.1555629064528377e-09,1.8955419173863427e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.0422182843051362e-08,3.6976126342183873e-16,1.0051383746700755e-08,8.095511177706769e-08,-0.0015558327343114,0.0693338446486832,1.715054185737106,2.185832922503372,0.008847678371643238,4.9348109771935567e-08,1.922917739847025e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.6556723706945856e-06,6.777380578621345e-12,9.572277164415232e-07,9.211078122462242e-06,6.384512236459904e-05,0.0683007588039099,1.6374625695731062,4.324595738042101,0.044753289643297355,3.9941556359678e-06,2.6033402733068428e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.1561420410488104e-06,9.2192200933744e-13,9.300522467998461e-07,4.012976204091064e-06,-0.0003400633170984,0.0463167858432113,2.094798248756115,6.507193199390725,0.0,2.313084708465135e-06,9.6016769854929e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,4.257206435271527e-07,2.647986481962568e-14,8.725610552376319e-08,6.335284790784927e-07,3.742173555552434e-05,0.0414278927484812,3.2475376865288426,11.290867536686253,0.08006630630387597,8.901415402159732e-08,1.6272634949394546e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.0738472840771396e-09,1.7052470440299388e-18,8.384614769971734e-10,4.4679566338428375e-09,0.7251724091474895,0.1598234007989121,0.031825829457922776,-0.4681800949177079,0.0,3.1697788623885403e-09,1.3058510803418353e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,2.6179504045413474e-07,2.5857200937659524e-14,9.906251374670347e-08,7.021760427229194e-07,-0.0120867382125935,0.0654896861363612,2.1662690471438375,5.092374477124874,0.055408460959941015,5.845622701312064e-07,1.6080174419968067e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,3.094134177197522e-09,8.503214220439354e-19,9.889182689963512e-10,3.963727685010783e-09,-3.7825709321953616e-05,0.0529898501126537,3.7491125147481705,15.743686243363127,0.0,3.3238371871088094e-09,9.221287448311841e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.1697677500034979e-07,6.9819671633517255e-15,9.271346098901333e-08,3.665644355167172e-07,0.6014426031130518,0.1366549772009035,-0.09859268268820315,0.07814644468150056,0.0,2.1157008737962543e-07,8.355816634747154e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,4.280289765974201e-06,5.680525938529871e-12,9.43283455653766e-07,8.864996765010903e-06,4.245785264334211e-05,0.0730500181582212,1.6683261530433833,2.9498794656614065,0.0,6.033500748941417e-06,2.383385394460969e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,6.150141974348354e-08,3.7108736612265627e-16,1.1555341660641042e-08,9.88931627018024e-08,-0.0001044009550747,0.0706972257171937,1.9584194946857676,3.2160654730561937,0.07761736665799845,4.507847532626993e-08,1.926362806230063e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1808977831311114e-07,4.2056449174175486e-17,9.872988251229048e-08,1.2200746411250575e-07,0.0003005280908609,0.0468599119080456,2.0112384545609103,5.266785349356852,0.033810301166586496,9.929300827032467e-08,6.485094384369089e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,3.543360555220616e-08,5.521705014450301e-17,1.166859171511367e-08,3.889924382542662e-08,-3.604736994115997e-05,0.0434356040770066,2.7723922069243603,8.754782995680374,0.0895543998423073,2.3368426909633494e-08,7.430817595964996e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.324541422331485e-06,1.6362095716511107e-12,9.808858923151164e-07,5.244522069817938e-06,0.7534604913671498,0.1650337278590578,0.06719909373503433,-0.5167403128900909,0.0,1.549995931679813e-06,1.2791440777532101e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,4.6036544222834454e-07,3.915366257822804e-14,8.846007794041247e-08,6.979160543227145e-07,-0.0102338210180238,0.0642531832515033,1.8037616895859352,6.3957489978089175,0.0,1.853076104224609e-07,1.9787284446893671e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.1887104918231034e-07,2.6567449294756064e-16,1.0115552540763657e-07,1.6393488478805618e-07,-4.967977173481456e-05,0.0523298965353802,3.8329327756674827,19.95594750699538,0.017717981670667727,1.0473738425114083e-07,1.6299524316603863e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,1.7918528367015254e-05,4.6775471387563245e-11,8.529547122625031e-06,2.94060191586172e-05,0.6169147743106195,0.1365309746571016,0.016076182894827498,-1.0121596951562077,0.0,2.4383103712174692e-05,6.839259564277645e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.185507768452831e-07,2.7575736997279416e-16,1.0992012180189063e-07,1.719017515977115e-07,0.0009779158548642,0.0744540422819801,1.594346409945193,2.1270499855314364,0.0528387256441052,1.6610259246815055e-07,1.660594381457417e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.1468202012116936e-07,3.88784437574372e-17,9.643458574928265e-08,1.153753577984617e-07,8.675807320597683e-05,0.0716491439088896,1.563994492426137,3.8528243261536357,0.0,1.0900727488373059e-07,6.235258114740496e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.772408778580682e-09,4.942517664706682e-19,1.1439761915282782e-09,3.822505061638871e-09,-0.000289280431894,0.0484593440954667,1.5304128722532935,2.9826430951530476,0.07599580011306889,3.1015012451112456e-09,7.030304164619537e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.3762564556750113e-08,1.394391688836545e-16,9.535184658191891e-09,4.934832202375883e-08,1.189333337647505e-05,0.0435317783055219,2.5672746008293923,8.872253399237929,0.0,4.8233766366875445e-08,1.1808436343718607e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.4995734898811243e-08,4.6127196111727064e-17,1.1022826508397762e-08,3.5920084214511055e-08,0.7836652314290401,0.1593648459824354,0.05470708197114055,-0.3034881309331807,0.021614469001962445,3.2200833709426735e-08,6.791700531658258e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.1940853532856676e-06,2.6548090382894325e-14,8.971184517611587e-07,1.4434772763096473e-06,-0.0095247338429308,0.0609355466553567,2.049354084022563,6.650696194932077,0.015985535163174285,1.2838504034577803e-06,1.6293584744584087e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.564209433228489e-07,5.482294181320743e-14,9.80575949595765e-08,9.326535676327576e-07,0.0001100690043082,0.0503631681559557,4.769438375419318,32.20031694776018,0.0,8.074436168687282e-07,2.341429943714043e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.5271218447900767e-07,2.437658192378964e-16,1.0517691716615939e-07,1.6412415685732644e-07,0.6545842338042951,0.127847026424967,-0.47390014415688486,-0.3035901084722678,0.09599160470637215,1.3538753364558214e-07,1.5613001608848198e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,2.0224759907624064e-06,4.712868217760064e-13,1.143543417593053e-06,3.8052407980907824e-06,-0.0001046638364969,0.070590131225837,1.5473753080745636,2.4201799258570302,0.0,1.5819418870751285e-06,6.865033297632329e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.8832402180171047e-08,6.269168459798917e-16,9.975341843344095e-09,8.894250898444197e-08,6.835768378252172e-05,0.0680477883751661,1.8119308756957073,4.015803023833333,0.0,7.872245384338585e-08,2.5038307570199142e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.6546557887673e-06,3.0987190263995524e-14,1.0789582221282904e-06,1.7121354908774923e-06,0.00013218339069,0.0513206696595444,1.3824513236396108,2.815815247950127,0.02963798967247167,1.37270902418538e-06,1.760317876521043e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.228870477704688e-08,4.509101488372315e-16,9.243435132950798e-09,7.763495027136895e-08,4.277791706319392e-06,0.0449579236140381,2.2489068168812136,8.231937851305055,0.01670458633590942,3.526093583536139e-08,2.123464501321441e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,5.582251318101651e-07,4.568198166420198e-14,1.0097804377201324e-07,8.215260378423116e-07,0.7931175937216413,0.1546967895656804,0.4287395657612284,-0.6420531316587367,0.03455638037193399,5.171617849459931e-07,2.1373343599961613e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,2.2806583498819545e-05,1.7505263130105518e-11,1.0718915247364511e-05,2.5956854477325657e-05,-0.0074673674207461,0.057875513398602,2.034407579600474,7.222218192770845,0.0,2.1322983720204274e-05,4.183929149747342e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,3.14149566599177e-05,7.526692199562021e-10,1.12671880735399e-05,0.00011100088074046923,0.0002828327920922,0.04813011779609,4.773439539050202,30.747381036518302,0.06316392598942155,2.5300868366662402e-05,2.7434817658519297e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.3868471635964405e-07,1.653352892076645e-14,1.0421461512900634e-07,5.172078353269196e-07,0.6496561733268508,0.1307489597277522,0.10410274995813967,-0.1454287524600761,0.05242197001039379,3.583285278840003e-07,1.2858277069952432e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.77912847125749e-07,1.4353810772428862e-14,1.0762828348704218e-07,5.122943574522452e-07,4.152887706254679e-05,0.0699959691787186,1.689710955740134,2.9858066036337707,0.090575037170581,5.058643426401851e-07,1.1980739030806434e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.6279958273535339e-06,1.9842439357608489e-13,8.958323617725776e-07,2.2038377773173245e-06,-3.5722235319720105e-05,0.0676760636402337,1.8710739057512602,3.9559362975585772,0.07385139276859877,9.123230661774591e-07,4.454485307822721e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.730882218271362e-06,3.79750034699765e-12,1.012195994067442e-06,7.675956348839613e-06,-1.1008299063884234e-06,0.0503627604184106,1.6375159809239748,3.3198511733293667,0.060284236638617095,2.2610642771556886e-06,1.948717616022816e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,2.9702885331740034e-06,1.6577725888718609e-12,1.007724927261402e-06,5.280993657381207e-06,2.2622199139802563e-05,0.044944080396327,2.163144968917237,7.91924722280605,0.01538487697844884,4.518800189760206e-06,1.287545179351723e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.1259796570017024e-06,2.1632020686110313e-13,9.276828297062489e-07,2.3784436474361436e-06,0.7852141991800935,0.1454492201969891,0.457993209022008,-0.5738480054203793,0.0,1.9606448720764825e-06,4.651023617023494e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.6847181115489316e-08,1.4130403884570688e-16,1.0125064530719925e-08,5.116355903673166e-08,-0.0092098278112727,0.060007831934991,2.2669455098051783,7.00332847409883,0.0,4.0855770046145466e-08,1.188713753793178e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.07895882036585e-06,6.352129895941781e-12,9.84058286799709e-07,9.655525237902665e-06,0.0002538515967199,0.0502949086527184,5.4801121619844455,38.92670641002537,0.05355990405324777,6.48300088133295e-06,2.5203432099501408e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3077569702252424e-07,2.036829819733942e-15,9.633104842535299e-08,2.47949658164987e-07,0.6689121995780923,0.1337270935841199,-0.26226050308149484,-1.1841730984111418,0.0,2.2607674192305363e-07,4.5131251032227565e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,1.6772270532501114e-07,1.488238867850293e-14,8.466061864227125e-08,4.752756356027205e-07,6.062533815187235e-07,0.0751172360038982,1.4080835611879565,2.7325367410834698,0.047558374373315594,2.039195537983712e-07,1.2199339604463404e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,6.25171066296562e-07,5.328201547753681e-14,8.704584450252869e-08,7.695584135393093e-07,-1.999826519573251e-05,0.0729838416881349,1.86111441862412,3.051108001833364,0.03292558969264136,6.098946831842253e-07,2.3082897451909455e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,3.050995076417333e-05,1.9162259548382542e-10,9.373450223460022e-06,5.665281144275716e-05,-0.0001384314175444,0.0443234555441302,1.4127229665096181,3.1079998086229366,0.0,1.4620961429942255e-05,1.384278134927463e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,4.747531028484645e-07,5.2632141902555324e-14,1.0069616250456711e-07,9.859365640325818e-07,1.953889443484899e-05,0.039087298509953,2.629100382388735,8.839257135132781,0.02923789217509811,1.9871050499817487e-07,2.294169607996658e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,8.237721812128994e-05,5.951223633808715e-10,1.0251318760558114e-05,8.944352596961574e-05,0.8051789876384037,0.1374376907114736,0.28004209374585765,-0.06019144233107776,0.0,3.3392725417560875e-05,2.4395129911129224e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,5.768550730876507e-09,4.00391774605374e-18,8.979304546763788e-10,6.7704305834649445e-09,-0.0076559522379477,0.0605365332846163,2.149588679024957,7.152634016814187,0.016309050820233068,2.6875813015799033e-09,2.0009791968068384e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.335654111076634e-08,2.1053937337074773e-16,1.0728159929720399e-08,6.293445751054547e-08,-0.0006588076272084,0.0546666985913124,4.926031431485982,29.9770132759714,0.05858987116415109,1.5767867207550872e-08,1.4509974961065501e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,3.019068707689939e-07,5.11002742085325e-15,1.0103484412335278e-07,3.71317224248018e-07,0.7001070789507743,0.1177841863660798,-0.019506108689558748,-0.7788447258678133,0.07695968969646233,1.820976954263355e-07,7.14844557988186e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,1.8546522714610504e-06,2.2494768194607475e-12,9.322311909613702e-07,5.9094080482079975e-06,0.0003352391902891,0.0678050763640417,1.2740477605265903,2.4929481176104127,0.04962580500692668,5.3733785343653985e-06,1.499825596348038e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,5.218419145112462e-06,2.1425993548823708e-12,9.508175215881607e-07,5.9381040760766725e-06,-0.0001140602235522,0.0664901459710272,1.9819307869460754,4.384616174244275,0.042520777375630446,5.915349661922522e-06,1.4637620554182877e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,2.061046744436302e-06,9.251879793568092e-14,1.0618942618226701e-06,2.1603144724673935e-06,-0.0001314638711713,0.0460467139593692,1.3406818600643051,2.7934618855176216,0.0,1.1649890003888832e-06,3.0416902856089894e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.0853135947574467e-06,1.5526189997039299e-12,8.422019184903182e-07,4.764350709965523e-06,-1.44235682614567e-05,0.0397228802413713,2.463026139656376,8.705319483574227,0.0,2.5304022656985917e-06,1.2460413314589247e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.632553013765839e-07,1.4511143814129946e-14,1.0322150528763635e-07,5.151186777756987e-07,0.8202462571013406,0.1274096201927007,0.061029930441495184,-0.7763244792366463,0.00482132543010927,3.5327998620886027e-07,1.2046220907043815e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.4784789264970035e-08,8.593736177583793e-18,1.0144334216848323e-08,1.965995531720524e-08,-0.0097034938058252,0.0590996329857824,2.3623372925178647,8.058451859127167,0.0,1.3803198319511551e-08,2.931507492329465e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.3238405045739456e-07,1.6097773164436423e-14,1.0004877153519912e-07,5.559104474373486e-07,-0.0003363722775243,0.0532158063514446,4.772212243185546,29.571377571965662,0.0,3.891124979747227e-07,1.2687700013964874e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,1.920989496955687e-07,1.3371764839628008e-15,8.636215060437377e-08,1.9519719041464417e-07,0.7290809151600112,0.1044567410021125,-0.28468182113782586,-0.4383893109583326,0.07036927568531837,1.1648924681289298e-07,3.656742380812191e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.1827801183260162e-08,6.237764967914029e-17,9.470010884454915e-09,3.339266883863564e-08,4.886740605817174e-06,0.0666368758297405,1.0958202119237384,2.5280558273188936,0.0,1.4421823537491328e-08,7.897952245939469e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.915656505173401e-08,1.000233883477391e-17,1.0760305836339249e-08,2.1221817210166097e-08,0.0001054728302025,0.0656923598400198,1.8018308278622799,3.4545166679940835,0.04840546934444662,1.4305300373538948e-08,3.162647440796067e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.4368829488460326e-08,8.425455358373532e-17,1.0723964837298112e-08,4.904214291625305e-08,0.0001962945288293,0.0437032204800367,1.474721091354636,2.2107166567781205,0.08525543936546989,1.4061200984767379e-08,9.179027921503202e-09
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,4.857168371279021e-07,1.966875333995977e-14,8.978109826384227e-08,4.88581484509538e-07,1.94073869581012e-05,0.0385479078635893,2.1870520824334037,6.8611911506494785,0.03453804364409204,3.6984216540169553e-07,1.402453326851192e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,4.1773935735141897e-07,8.949514568007642e-15,1.1472125821047782e-07,5.390969523598599e-07,0.8358774468845995,0.1157458946614363,-0.31070018198889354,-1.0888925950601265,0.0,4.998893074380325e-07,9.460187401953326e-08
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,5.770680378083028e-06,4.654269564630802e-12,1.0117778389587948e-06,8.489609852036873e-06,-0.0096372394535785,0.0541424680423519,2.560960579247856,8.678726834317443,0.030090677231287576,1.0234814326634256e-06,2.157375619735887e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.2947210000176366e-09,2.9380509490693206e-18,9.771229621090953e-10,7.0150678923442064e-09,0.0004309104168227,0.0507270085497045,5.797851133722737,37.89945832846871,0.0308505604603125,1.6683930159437194e-09,1.7140743709271537e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.6668809259223218e-08,2.9799986517090774e-16,1.0809406294996806e-08,8.388750476279036e-08,0.720347707373245,0.0826859826398183,0.3265907393671522,-0.10597515590007378,0.0,1.59985113957261e-08,1.7262672596411825e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,1.0420531489818111e-07,1.0047971814805401e-14,1.0087638391200539e-07,4.294590033827148e-07,-0.000357493490526,0.0667074052340103,1.582246465743789,2.8721479989199556,0.0,2.9594300176436086e-07,1.0023957210007136e-07
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,6.950314511342315e-07,3.030226442484922e-14,1.0101956257302843e-07,7.592385349736213e-07,-4.626497788395336e-05,0.0645173706528137,1.5441449684320383,3.4176721897458275,0.008308250516762773,1.8037339953250821e-07,1.7407545612420273e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,2.4630645732773798e-08,1.087451759386058e-16,8.654540114387875e-09,4.152715201967381e-08,-0.0002295881824952,0.0456764156255555,1.274364345171824,2.3833047006056116,0.0016089477194767814,1.8353298793363882e-08,1.0428095508701758e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,2.8779163684803703e-08,7.51277851499542e-17,9.54657297592123e-09,3.903122259606987e-08,-2.1322360426338786e-05,0.0413487074960215,2.096486018604187,6.543672993243958,0.0,3.104599776861851e-08,8.667628577065022e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.9651173673045347e-07,5.06271368738315e-15,1.0032727488499156e-07,3.489814597940677e-07,0.8036215130705383,0.0807299328178243,0.45427354164270506,0.4584199649270675,0.0,1.764934082503353e-07,7.115274897980505e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.429113895964546e-06,6.501686597190874e-12,9.445134919552449e-07,8.73648261903763e-06,-0.0074943658209432,0.0499153099567255,2.7544612886989874,9.849958075939202,0.09527229567155136,4.302737024423643e-06,2.5498405042650943e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,2.230566028126612e-07,3.521620055409989e-14,1.0967444130611115e-07,7.891783634651451e-07,1.2296286298535408e-05,0.0467527333033312,4.436909293688495,25.327006653748274,0.0,3.641845970922731e-07,1.8765980004811877e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,2.018752247346121e-06,1.589631147400427e-13,1.063742927537625e-06,2.542492100820165e-06,0.7203955051178731,0.0694785391721857,-0.12972264049874258,-0.8473925963716314,0.0,1.1013737814601469e-06,3.987017867279286e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.899126599383568e-09,6.387196102729873e-19,1.0750398816484644e-09,4.086180853187404e-09,0.0001774048330137,0.0681766388075035,1.7187918882262956,2.717171059647116,0.07181798958813398,3.1139455826292078e-09,7.991993557761339e-10
