Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,8.228410346984077e-09,6.500746124507578e-18,1.0685549057238592e-09,1.0376459200313358e-08,0.6156525901945613,0.0974861908782125,1.8216856868758338,3.2218132157558355,0.03347590965579384,3.818526618819978e-09,2.549656079652229e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.919544984987725e-08,2.5638733399320606e-16,1.077881935782894e-08,7.044084252474747e-08,-0.0113346586189311,0.0607580357729595,2.5787286640593385,9.071394301196369,0.0471750562248839,5.6995037924118316e-08,1.6012099612268412e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.4950057764485296e-05,5.711182929354321e-11,9.647389839376593e-06,3.507210491390663e-05,-0.000112760096662,0.0509716953262455,4.338878156580745,23.63578054691547,0.0,3.456285624481872e-05,7.557236882190686e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,2.2492767085163386e-06,1.0035829248128782e-13,1.0866322506639578e-06,2.339368973233409e-06,0.5109690259462994,0.1123735305669006,0.18877090571304125,-0.15622234866629364,0.07936469785442608,1.5103923774752481e-06,3.1679376963773733e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,1.998968433458163e-07,1.9719546478190413e-14,8.587479585839648e-08,5.595993495406297e-07,0.0001951886705329,0.0759863889472458,1.4530665041533932,2.4716675443831244,0.0,5.326329761825063e-07,1.404263026579793e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,3.7055742545633546e-06,7.101877335183604e-13,1.1520718282255325e-06,4.116538244653193e-06,-3.776269572425157e-05,0.0745593718141202,1.8706777936183687,4.925660969818454,0.0,3.5709191263849482e-06,8.42726369302848e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,3.9704469995407725e-08,1.358749169836276e-16,9.87799051635503e-09,5.082083359468284e-08,0.0001040482220213,0.0421736568456787,1.6929814139264778,3.1229005794049094,0.0,4.435180513951192e-08,1.1656539665939788e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.485755478468718e-08,5.588674134311624e-16,1.0746044607934502e-08,1.0597778911305702e-07,-9.920277029305042e-06,0.039764444603185,3.118479412035492,12.00804592386949,0.0,1.0001514545873894e-07,2.3640376761616182e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.8553072622614883e-06,2.6388080781518863e-13,1.0916882736522105e-06,3.1894789676876105e-06,0.6438848846203952,0.1354366076190484,0.6839506524864786,-0.4052436280755714,0.0,2.152861345479304e-06,5.136933013143042e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,2.7190154554477505e-07,4.553755332380097e-15,9.557874913965501e-08,3.515325282091046e-07,-0.0143675512643725,0.0644239113303974,2.7415925164784958,8.535858138132165,0.0,2.401982634692718e-07,6.748151845046241e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,2.011438204833261e-06,1.1758487302653089e-12,9.934459404748478e-07,5.12023753379832e-06,5.649138364106832e-05,0.0527436002953514,4.443137094254024,24.03177783767446,0.0,1.0319555907293867e-06,1.0843655888423004e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,4.262953643940869e-09,3.8002445871955e-18,8.531083645923563e-10,6.996033485575218e-09,0.563354952842928,0.1337718840011416,0.1620581460171056,-0.7558572312658433,0.08382394509011219,2.1064839901298993e-09,1.94942160324428e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.1087183887641918e-08,3.29101236656314e-16,1.0692725468659985e-08,8.612055885350116e-08,-0.0015558327343114,0.0693338446486832,1.7241997429723912,1.9204176974495664,0.0,5.2496830634071066e-08,1.814114761133689e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,3.515682898934418e-06,6.552629496271476e-12,9.205718597917161e-07,8.858351228487292e-06,6.384512236459904e-05,0.0683007588039099,1.8584432946057878,4.220925022020226,0.0,3.841204364379751e-06,2.559810441472469e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.5946543627576823e-06,9.10863619277395e-13,1.0592731008521645e-06,4.57053650693271e-06,-0.0003400633170984,0.0463167858432113,2.3098911363778023,6.666636000277365,0.0,2.6344631929015546e-06,9.543917535673676e-07
25,parameters/encoder.roberta.encoder.layer.2.attention.output.dense.weight,5.415648434092633e-07,3.661288144364928e-14,1.1099964223714003e-07,8.059199307904121e-07,3.742173555552434e-05,0.0414278927484812,2.8698295211075937,11.267393302214364,0.0,1.1323607890966587e-07,1.9134492792768057e-07
26,parameters/encoder.roberta.encoder.layer.2.attention.output.LayerNorm.weight,1.2629494170174603e-09,1.3227478535364533e-18,9.861126896411746e-10,5.2547539204520215e-09,0.7251724091474895,0.1598234007989121,-0.0438077622279045,-1.0027199570339191,0.0,3.727969913122489e-09,1.1501077573586105e-09
27,parameters/encoder.roberta.encoder.layer.2.intermediate.dense.weight,3.014902554074003e-07,3.0789536026812374e-14,1.1408307246380087e-07,8.086449387820976e-07,-0.0120867382125935,0.0654896861363612,2.07896169864817,5.759263227647985,0.05230658765876577,6.731977344477751e-07,1.754694732049207e-07
28,parameters/encoder.roberta.encoder.layer.2.output.dense.weight,2.8245990107378607e-09,8.1692322231985265e-19,9.027719563337389e-10,3.6184407839922217e-09,-3.7825709321953616e-05,0.0529898501126537,3.623170694926399,15.49681862579974,0.04675557980216706,3.0342922099987253e-09,9.03838050936036e-10
29,parameters/encoder.roberta.encoder.layer.2.output.LayerNorm.weight,1.3063318378371332e-07,7.084947102218908e-15,1.0353725847345078e-07,4.0935886010949823e-07,0.6014426031130518,0.1366549772009035,0.15102088082773185,-0.18967046801460588,0.0,2.362697561778075e-07,8.417212782280671e-08
30,parameters/encoder.roberta.encoder.layer.3.attention.self.query.weight,3.97153863162948e-06,5.976964476186748e-12,8.752413713872068e-07,8.22553589745059e-06,4.245785264334211e-05,0.0730500181582212,1.416391213283202,2.874889530426079,0.03228725847349472,5.598284840169551e-06,2.4447831143450632e-06
31,parameters/encoder.roberta.encoder.layer.3.attention.self.key.weight,5.81284804595044e-08,5.213286384807459e-16,1.0921608878706255e-08,9.346953777110812e-08,-0.0001044009550747,0.0706972257171937,1.8488283746617602,3.9010627275540988,0.08198843892511337,4.2606224101435884e-08,2.2832622242763658e-08
32,parameters/encoder.roberta.encoder.layer.3.attention.self.value.weight,1.1862936101961679e-07,5.826112657331065e-17,9.918100485310574e-08,1.2256494773759278e-07,0.0003005280908609,0.0468599119080456,2.1382309902086165,5.176845489949761,0.0,9.974670367821618e-08,7.632897652484977e-09
33,parameters/encoder.roberta.encoder.layer.3.attention.output.dense.weight,2.6732298369085e-08,4.251169253846118e-17,8.803176262033847e-09,2.934689191425929e-08,-3.604736994115997e-05,0.0434356040770066,2.855690080969571,9.102880386325833,0.02578664867995823,1.7629923650984007e-08,6.520099120294199e-09
34,parameters/encoder.roberta.encoder.layer.3.attention.output.LayerNorm.weight,1.4050811855465355e-06,1.4914226874601643e-12,1.0405294158592765e-06,5.563419281001973e-06,0.7534604913671498,0.1650337278590578,0.5262149545537825,-0.23098786083001832,0.0,1.6442446302988751e-06,1.2212381780226836e-06
35,parameters/encoder.roberta.encoder.layer.3.intermediate.dense.weight,5.931608535407482e-07,4.277462969942569e-14,1.1397696378215582e-07,8.992344874499012e-07,-0.0102338210180238,0.0642531832515033,1.8026102699011817,6.453101039439803,0.08803917297391292,2.3876079801677134e-07,2.0682028357834178e-07
36,parameters/encoder.roberta.encoder.layer.3.output.dense.weight,1.2036756174252484e-07,3.81883683791121e-16,1.024290105442526e-07,1.6599872300459603e-07,-4.967977173481456e-05,0.0523298965353802,4.073778445109948,20.169606227123126,0.0,1.0605596276234292e-07,1.9541844431657956e-08
37,parameters/encoder.roberta.encoder.layer.3.output.LayerNorm.weight,2.5079376548203217e-05,5.177569202942759e-11,1.1938241784840786e-05,4.115765603944426e-05,0.6169147743106195,0.1365309746571016,-0.24166114114585696,-0.7095951325374614,0.0772084778970952,3.412741419865735e-05,7.195532782874914e-06
38,parameters/encoder.roberta.encoder.layer.4.attention.self.query.weight,1.0389039705980486e-07,2.4493549332447715e-16,9.632703726407422e-08,1.5064381443969226e-07,0.0009779158548642,0.0744540422819801,1.4576524632226069,1.7720987099932084,0.0,1.4556179844101723e-07,1.5650415116682277e-08
39,parameters/encoder.roberta.encoder.layer.4.attention.self.key.weight,1.0984656642164996e-07,3.36660231448311e-17,9.23685170322309e-08,1.1051067020305227e-07,8.675807320597683e-05,0.0716491439088896,1.7704763653803683,3.8398354928856198,0.0,1.0441109119203991e-07,5.802242940866153e-09
40,parameters/encoder.roberta.encoder.layer.4.attention.self.value.weight,3.2761888300999383e-09,3.915205295918451e-19,9.93498382748251e-10,3.319695483969649e-09,-0.000289280431894,0.0484593440954667,1.4411967564281614,3.047837186625025,0.0,2.6935319929982488e-09,6.257160135331722e-10
41,parameters/encoder.roberta.encoder.layer.4.attention.output.dense.weight,3.613831538124839e-08,1.4373735300518347e-16,1.0206141474146016e-08,5.2820786816487726e-08,1.189333337647505e-05,0.0435317783055219,2.5000370096078526,8.382114810411963,0.05705875167122249,5.162780386725991e-08,1.1989051380538141e-08
42,parameters/encoder.roberta.encoder.layer.4.attention.output.LayerNorm.weight,2.210357165213137e-08,4.475864025412503e-17,9.747416370181232e-09,3.1763905258244575e-08,0.7836652314290401,0.1593648459824354,0.3137008992431616,-0.8240195891888538,0.010347226872315951,2.847499535564889e-08,6.690189851874537e-09
43,parameters/encoder.roberta.encoder.layer.4.intermediate.dense.weight,1.2803326910790974e-06,3.284223607961324e-14,9.619162301920383e-07,1.547737890431119e-06,-0.0095247338429308,0.0609355466553567,1.9895884062867897,6.439561008239831,0.0,1.3765813620266725e-06,1.8122427011747972e-07
44,parameters/encoder.roberta.encoder.layer.4.output.dense.weight,6.825758055353379e-07,6.929100124456264e-14,1.0196466543187615e-07,9.69814821857737e-07,0.0001100690043082,0.0503631681559557,5.01752561723894,32.507743507542806,0.09801587934576293,8.396159245294979e-07,2.632318393442606e-07
45,parameters/encoder.roberta.encoder.layer.4.output.LayerNorm.weight,1.5569919495754762e-07,2.808027427861419e-16,1.0723415022027126e-07,1.6733438253766008e-07,0.6545842338042951,0.127847026424967,-0.416320322459839,-1.0375424121053645,0.055112892466316774,1.3803567847464534e-07,1.675716989190424e-08
46,parameters/encoder.roberta.encoder.layer.5.attention.self.query.weight,1.6414218443015263e-06,4.5276907326426374e-13,9.280887160677144e-07,3.0882964234641164e-06,-0.0001046638364969,0.070590131225837,1.6320546436974803,2.765799419651779,0.0,1.2838886502093158e-06,6.728811732128219e-07
47,parameters/encoder.roberta.encoder.layer.5.attention.self.key.weight,2.911069804977193e-08,3.8700175555389657e-16,1.0071625753908048e-08,8.980099912090836e-08,6.835768378252172e-05,0.0680477883751661,1.7398021284307168,3.9134464709364236,0.0,7.948229804965623e-08,1.9672360192765288e-08
48,parameters/encoder.roberta.encoder.layer.5.attention.self.value.weight,1.7612198799895405e-06,2.6526717889832683e-14,1.1484459084425078e-06,1.8224014228455117e-06,0.00013218339069,0.0513206696595444,1.5348140353905992,2.795710035539863,0.0,1.461115018149757e-06,1.628702486331764e-07
49,parameters/encoder.roberta.encoder.layer.5.attention.output.dense.weight,6.322761794043711e-08,4.227412986467856e-16,9.382766701207605e-09,7.880518614334351e-08,4.277791706319392e-06,0.0449579236140381,2.5065278552850017,8.584990715406184,0.0,3.5792444026578104e-08,2.056067359418912e-08
50,parameters/encoder.roberta.encoder.layer.5.attention.output.LayerNorm.weight,6.038294247591589e-07,4.4572464730633325e-14,1.0922746148393603e-07,8.886407411404204e-07,0.7931175937216413,0.1546967895656804,0.10693536550210983,-0.4858745209711223,0.0,5.594114010931968e-07,2.1112191911460385e-07
51,parameters/encoder.roberta.encoder.layer.5.intermediate.dense.weight,1.9131357331119284e-05,1.8647977870769932e-11,8.99158779349513e-06,2.177396970586514e-05,-0.0074673674207461,0.057875513398602,2.2903107694757487,7.06334489461063,0.08049145215940706,1.7886836094410267e-05,4.3183304494642296e-06
52,parameters/encoder.roberta.encoder.layer.5.output.dense.weight,3.152501419902747e-05,7.238701412898117e-10,1.1306660959193854e-05,0.00011138975550187575,0.0002828327920922,0.04813011779609,5.175065856180507,30.668613541579028,0.0,2.5389506124145863e-05,2.6904834905455408e-05
53,parameters/encoder.roberta.encoder.layer.5.output.LayerNorm.weight,1.4283789494381584e-07,1.395412560900034e-14,1.0733552072749407e-07,5.326966113191866e-07,0.6496561733268508,0.1307489597277522,0.2773385404446035,-0.4411756691445625,0.07519474358053789,3.6905935971009964e-07,1.1812758191464153e-07
54,parameters/encoder.roberta.encoder.layer.6.attention.self.query.weight,3.824981538979793e-07,1.361761057339407e-14,1.0893416313868694e-07,5.185101471626688e-07,4.152887706254679e-05,0.0699959691787186,1.5048522757924572,3.3295641878064184,0.014188907237011349,5.120021154462153e-07,1.1669451818056438e-07
55,parameters/encoder.roberta.encoder.layer.6.attention.self.key.weight,1.87239771872708e-06,2.184838552481515e-13,1.0303186546071005e-06,2.534687594010288e-06,-3.5722235319720105e-05,0.0676760636402337,1.7011263606179712,4.270487397346127,0.0,1.049285016061538e-06,4.6742256604506314e-07
56,parameters/encoder.roberta.encoder.layer.6.attention.self.value.weight,6.740168617190897e-06,3.125290192481237e-12,1.0135924909130039e-06,7.686546638556876e-06,-1.1008299063884234e-06,0.0503627604184106,1.7286283132066806,3.4507842986211354,0.10109294101764209,2.2641838005969668e-06,1.767849029889497e-06
57,parameters/encoder.roberta.encoder.layer.6.attention.output.dense.weight,3.363798526389984e-06,1.5945978602996193e-12,1.1412304183479738e-06,5.980630664049062e-06,2.2622199139802563e-05,0.044944080396327,2.2540656063918574,7.863902344009685,0.07114141710148361,5.117460223005111e-06,1.2627738753631306e-06
58,parameters/encoder.roberta.encoder.layer.6.attention.output.LayerNorm.weight,2.5428075079830506e-06,2.4434313328605786e-13,1.1095679380727594e-06,2.8447705715795445e-06,0.7852141991800935,0.1454492201969891,0.31582451315233273,-0.7961284517090375,0.07617506850417634,2.345056541244484e-06,4.943107659014295e-07
59,parameters/encoder.roberta.encoder.layer.6.intermediate.dense.weight,3.994759327531828e-08,1.1961046467295067e-16,1.0977012284652751e-08,5.5468586335303715e-08,-0.0092098278112727,0.060007831934991,2.3160443913004536,6.646314657634296,0.0,4.4293474706733405e-08,1.0936656923985073e-08
60,parameters/encoder.roberta.encoder.layer.6.output.dense.weight,2.4574513171702478e-06,4.943182759730218e-12,1.1632146386827809e-06,1.1413397409035205e-05,0.0002538515967199,0.0502949086527184,5.753604875713157,38.9484843353686,0.0,7.663287458596187e-06,2.2233269574514264e-06
61,parameters/encoder.roberta.encoder.layer.6.output.LayerNorm.weight,1.3569159724491173e-07,2.460333194598291e-15,9.995216330494298e-08,2.572701650134745e-07,0.6689121995780923,0.1337270935841199,-0.33180737359100904,-0.8838026438265053,0.019331789755263885,2.3457503886353765e-07,4.9601745882562344e-08
62,parameters/encoder.roberta.encoder.layer.7.attention.self.query.weight,2.0635581172337106e-07,1.4913192393242765e-14,1.04161274092706e-07,5.847502244081393e-07,6.062533815187235e-07,0.0751172360038982,1.5624549585952303,2.459497894725279,0.059223066706289365,2.508902117264827e-07,1.2211958234960833e-07
63,parameters/encoder.roberta.encoder.layer.7.attention.self.key.weight,8.025258630817044e-07,5.0108770574857035e-14,1.1173988249470565e-07,9.87874460787114e-07,-1.999826519573251e-05,0.0729838416881349,1.9900058442571285,3.0315450249194575,0.0849326567524004,7.829157224291312e-07,2.2384988401796648e-07
64,parameters/encoder.roberta.encoder.layer.7.attention.self.value.weight,2.9650240643048676e-05,2.395959673369687e-10,9.10932491925175e-06,5.505644716921342e-05,-0.0001384314175444,0.0443234555441302,1.3950965181763573,3.2045789960324838,0.05254549794725337,1.420897162966192e-05,1.5478887793926566e-05
65,parameters/encoder.roberta.encoder.layer.7.attention.output.dense.weight,5.105903393255015e-07,7.624942550889484e-14,1.0829731806596244e-07,1.0603610208388617e-06,1.953889443484899e-05,0.039087298509953,2.6318189139803323,8.61822965979614,0.0,2.1371037612142695e-07,2.761329851881062e-07
66,parameters/encoder.roberta.encoder.layer.7.attention.output.LayerNorm.weight,7.643613987283049e-05,4.4468966768401254e-10,9.511989510367813e-06,8.299282274459062e-05,0.8051789876384037,0.1374376907114736,0.059274661944294205,-0.5373148772693981,0.0,3.0984428570938205e-05,2.1087666245557205e-05
67,parameters/encoder.roberta.encoder.layer.7.intermediate.dense.weight,6.506153149361563e-09,3.274260630388001e-18,1.0127453719580452e-09,7.636139529356477e-09,-0.0076559522379477,0.0605365332846163,2.4573635041464974,7.643344498760537,0.0,3.031231996599333e-09,1.8094918155073263e-09
68,parameters/encoder.roberta.encoder.layer.7.output.dense.weight,2.0593991197352578e-08,1.9236946993653536e-16,9.459261545135674e-09,5.549073631390143e-08,-0.0006588076272084,0.0546666985913124,5.084254489714759,29.715037369213523,0.0,1.3902885574253278e-08,1.3869732150857688e-08
69,parameters/encoder.roberta.encoder.layer.7.output.LayerNorm.weight,3.357960716419744e-07,6.58948886181941e-15,1.1237605712372357e-07,4.12997772849269e-07,0.7001070789507743,0.1177841863660798,-0.19394460426858715,-0.8227788851913025,0.0757266885014295,2.025382550038345e-07,8.117566668540156e-08
70,parameters/encoder.roberta.encoder.layer.8.attention.self.query.weight,1.916128315304512e-06,2.4372433997821782e-12,9.631318004446975e-07,6.105286830366094e-06,0.0003352391902891,0.0678050763640417,1.0532372008461421,2.25009232265729,0.0,5.551489579464937e-06,1.5611673195984403e-06
71,parameters/encoder.roberta.encoder.layer.8.attention.self.key.weight,6.0395119229303575e-06,2.49490705798008e-12,1.100424017020778e-06,6.872435764508436e-06,-0.0001140602235522,0.0664901459710272,1.9004348542468135,4.268887013592559,0.08097892150745838,6.846101054366955e-06,1.5795274793368048e-06
72,parameters/encoder.roberta.encoder.layer.8.attention.self.value.weight,1.9243294708934693e-06,1.0157939366000937e-13,9.914546715227036e-07,2.0170123831440177e-06,-0.0001314638711713,0.0460467139593692,1.469574243904304,2.2897414070624755,0.0,1.0877107337651342e-06,3.187152234519233e-07
73,parameters/encoder.roberta.encoder.layer.8.attention.output.dense.weight,2.2545635715839636e-06,2.0559125601227877e-12,9.105574193349354e-07,5.151038951620063e-06,-1.44235682614567e-05,0.0397228802413713,2.489745207530888,9.148382577158621,0.05094760094972703,2.735776903790407e-06,1.433845375248945e-06
74,parameters/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,3.4364992106448416e-07,1.2992799782188246e-14,9.765050092821595e-08,4.873170254794014e-07,0.8202462571013406,0.1274096201927007,0.06989259283408802,-0.9138464185865813,0.0,3.3421298715879624e-07,1.1398596309277845e-07
75,parameters/encoder.roberta.encoder.layer.8.intermediate.dense.weight,1.3921119628184845e-08,5.910198526763455e-18,9.551741837513477e-09,1.8511497522933252e-08,-0.0097034938058252,0.0590996329857824,2.1916753525386534,7.770772228268504,0.01645200342860967,1.299686939148739e-08,2.4310899873849697e-09
76,parameters/encoder.roberta.encoder.layer.8.output.dense.weight,1.1728405284552059e-07,1.3899269342075506e-14,8.863700247364867e-08,4.925021561838544e-07,-0.0003363722775243,0.0532158063514446,5.231625311249391,29.0707259481582,0.0,3.447295245737119e-07,1.1789516250497947e-07
77,parameters/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,2.2975400078329997e-07,1.1979884985225872e-15,1.0329077618097187e-07,2.334595556638727e-07,0.7290809151600112,0.1044567410021125,-0.1344207466263745,-1.0519620085084753,0.0,1.3932335676957023e-07,3.4611970451313325e-08
78,parameters/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.5602129635037132e-08,5.450199309386515e-17,1.1107506627601375e-08,3.916672271700273e-08,4.886740605817174e-06,0.0666368758297405,1.4649834275504638,2.239678125953863,0.07594994374537199,1.691555611490755e-08,7.382546518232388e-09
79,parameters/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.9808595773642114e-08,6.250677893532071e-18,1.1126553645561453e-08,2.1944142781497777e-08,0.0001054728302025,0.0656923598400198,1.5929148278440912,4.0614754913785145,0.0,1.4792208924444661e-08,2.500135575030296e-09
80,parameters/encoder.roberta.encoder.layer.9.attention.self.value.weight,3.251882697755225e-08,1.2120412258561475e-16,1.0146716145062237e-08,4.640230650384791e-08,0.0001962945288293,0.0437032204800367,1.2821602112163641,1.9608602459165325,0.03935774625349932,1.3304315821222984e-08,1.1009274389605102e-08
81,parameters/encoder.roberta.encoder.layer.9.attention.output.dense.weight,6.005535088060477e-07,1.4446652500595294e-14,1.110077919176866e-07,6.040954367464218e-07,1.94073869581012e-05,0.0385479078635893,2.248162699925777,6.536865546965185,0.0,4.572829129205736e-07,1.201942282332862e-07
82,parameters/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.337362335551924e-07,9.663997582562256e-15,9.165198334824195e-08,4.306900540623707e-07,0.8358774468845995,0.1157458946614363,-0.4096033641214143,-1.1736855668568997,0.0,3.993666666139326e-07,9.830563352403697e-08
83,parameters/encoder.roberta.encoder.layer.9.intermediate.dense.weight,5.268918377559635e-06,4.0528174693754e-12,9.238035206289615e-07,7.751436301618163e-06,-0.0096372394535785,0.0541424680423519,2.5436618144964678,9.311071151314382,0.007270420344690809,9.344894841399581e-07,2.0131610639428226e-06
84,parameters/encoder.roberta.encoder.layer.9.output.dense.weight,3.3635397249117403e-09,3.7304011997636246e-18,9.975326891593487e-10,7.161595633963031e-09,0.0004309104168227,0.0507270085497045,5.49678157139421,37.3407597919242,0.039654233794688576,1.7032416965994898e-09,1.931424655471609e-09
85,parameters/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.574806476873542e-08,2.8732507490342363e-16,1.0212320976136644e-08,7.925376298616221e-08,0.720347707373245,0.0826859826398183,0.21683633591403698,0.017772451836594705,0.0,1.5114792529276756e-08,1.6950665913273845e-08
86,parameters/encoder.roberta.encoder.layer.10.attention.self.query.weight,9.17823515374917e-08,1.0382660956647917e-14,8.885028310781735e-08,3.7826052594272416e-07,-0.000357493490526,0.0667074052340103,1.4849102453051493,3.097080037287034,0.0,2.6066179685304334e-07,1.018953431548661e-07
87,parameters/encoder.roberta.encoder.layer.10.attention.self.key.weight,7.834087876111147e-07,3.3508595621847396e-14,1.1386479404808559e-07,8.557801797611756e-07,-4.626497788395336e-05,0.0645173706528137,1.6847074086991973,3.183191152797472,0.028311625582935134,2.0330893805518877e-07,1.8305353212065427e-07
88,parameters/encoder.roberta.encoder.layer.10.attention.self.value.weight,3.193120878758549e-08,1.341427270636461e-16,1.1219759739605165e-08,5.383586674423241e-08,-0.0002295881824952,0.0456764156255555,1.245839987934113,1.951539277849129,0.0,2.3793246107715637e-08,1.1582000132258938e-08
89,parameters/encoder.roberta.encoder.layer.10.attention.output.dense.weight,3.1028685761872164e-08,8.823848144580521e-17,1.0292780437155399e-08,4.208209641180881e-08,-2.1322360426338786e-05,0.0413487074960215,2.1212451094911233,6.444173154424414,0.0,3.3472706833204814e-08,9.39353402324201e-09
90,parameters/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,2.7560506737787703e-07,6.207962185491104e-15,9.325332500970441e-08,3.2437521630925565e-07,0.8036215130705383,0.0807299328178243,0.4260763833248048,0.2838177897311804,0.0,1.640490801779077e-07,7.879062244639969e-08
91,parameters/encoder.roberta.encoder.layer.10.intermediate.dense.weight,3.4655467621587697e-06,6.178969844717763e-12,9.545485432002737e-07,8.829304004364649e-06,-0.0074943658209432,0.0499153099567255,2.6434656725679817,8.829407183838647,0.0,4.348451762118486e-06,2.4857533756826645e-06
92,parameters/encoder.roberta.encoder.layer.10.output.dense.weight,1.8496386199978564e-07,2.8512919839773264e-14,9.094466593165412e-08,6.544055458236282e-07,1.2296286298535408e-05,0.0467527333033312,4.427392640178037,24.73809804534539,0.0,3.0199056521809087e-07,1.6885769108860058e-07
93,parameters/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,1.5788474647648913e-06,1.5096736351350222e-13,8.319435069420926e-07,1.988459561019343e-06,0.7203955051178731,0.0694785391721857,-0.1733467227665092,-1.0718669920030754,0.03104026801821017,8.613742498133971e-07,3.885451885090101e-07
94,parameters/encoder.roberta.encoder.layer.11.attention.self.query.weight,2.5026408987852706e-09,4.879683272800544e-19,9.280170021587824e-10,3.5273531432516476e-09,0.0001774048330137,0.0681766388075035,1.507055198019951,2.912173889154432,0.07658607303970244,2.688081152901914e-09,6.985472978117187e-10
95,parameters/encoder.roberta.encoder.layer.11.attention.self.key.weight,3.877822092088635e-05,2.7825249144398275e-10,9.67527744569828e-06,6.9608475154796e-05,-7.673381010900008e-06,0.0672146966660593,1.540681350609152,3.6835204179252496,0.0,1.809906624017258e-05,1.668090199731366e-05
